Date,Region,Season,Temperature_C,Is_Festival,Base_Demand,City_Proxy,Latitude,Longitude,Served_Population_M,Urbanisation,Elevation_m,Coastal,Area_k_km2,Climate_Zone,Humidity_pct,Rainfall_mm,Heat_Index_C,Wind_Speed_kmph,UV_Index,Extreme_Weather_Flag,Temp_Anomaly_C,Drought_Index,Air_Quality_Index,Water_Stress_Index,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active,Target_Demand
2021-04-11,East_Zone,Summer,39.2,0,14040,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,38.6,3.4,45.5,6.6,9.0,0,-0.021,0.665,81.0,0.544,76.1,0,101.33,56.6,46.9,0,3.5,1,13911
2021-04-12,East_Zone,Summer,31.7,0,13358,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,51.5,0.0,34.2,4.2,10.0,0,0.277,0.606,109.0,0.516,71.6,0,101.54,54.3,49.0,0,3.5,0,13484
2021-04-13,East_Zone,Summer,34.0,0,13194,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.8,0.0,35.9,6.3,9.2,0,0.086,0.633,108.0,0.471,73.1,0,100.91,58.0,49.3,0,3.5,0,13314
2021-04-14,East_Zone,Summer,33.1,0,11422,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,47.8,0.0,35.9,10.9,10.2,0,0.051,0.591,140.0,0.506,74.0,0,100.73,50.8,44.7,0,3.5,0,11508
2021-04-15,East_Zone,Summer,31.1,0,13728,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.7,0.0,31.1,2.7,9.1,0,0.089,0.612,71.0,0.478,74.7,0,101.94,58.2,42.5,0,3.5,1,13695
2021-04-16,East_Zone,Summer,32.8,0,11690,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.3,6.1,34.2,3.6,9.6,0,-0.134,0.681,64.0,0.518,80.9,0,100.03,58.6,50.0,0,3.5,0,12131
2021-04-17,East_Zone,Summer,31.0,0,13029,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.6,0.0,31.0,4.1,9.2,0,-0.065,0.703,132.0,0.52,74.3,0,101.42,59.3,46.9,0,3.5,0,13122
2021-04-18,East_Zone,Summer,36.4,0,13854,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.5,0.0,40.1,4.8,8.5,0,-0.101,0.544,94.0,0.466,77.3,0,101.25,59.2,46.4,0,3.5,1,13898
2021-04-19,East_Zone,Summer,32.2,0,11939,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,48.9,0.0,34.5,6.0,10.4,0,0.042,0.589,87.0,0.474,80.9,0,101.88,54.5,41.5,0,3.5,0,11843
2021-04-20,East_Zone,Summer,36.5,0,14788,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,33.5,0.0,37.9,8.9,9.0,0,-0.037,0.525,98.0,0.481,79.1,0,104.28,57.1,55.5,0,3.5,1,14727
2021-04-21,East_Zone,Summer,40.2,0,14150,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,42.1,0.0,50.0,7.4,9.8,0,0.01,0.73,70.0,0.495,74.5,0,100.9,51.7,46.2,0,3.5,0,14035
2021-04-22,East_Zone,Summer,40.5,0,15070,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.9,0.0,50.1,6.2,9.1,0,-0.031,0.672,102.0,0.482,77.4,0,102.28,45.0,44.6,0,3.5,0,14947
2021-04-23,East_Zone,Summer,35.1,0,14491,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.0,0.0,37.4,6.8,8.7,0,-0.163,0.5,94.0,0.494,74.4,0,102.08,54.9,46.2,0,3.5,0,14591
2021-04-24,East_Zone,Summer,32.8,0,11478,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,37.1,1.9,32.9,7.9,9.3,0,0.088,0.616,114.0,0.507,73.9,0,102.41,53.3,44.3,0,3.5,0,11768
2021-04-25,East_Zone,Summer,37.8,0,14733,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.7,0.0,43.7,1.0,9.3,0,-0.176,0.603,110.0,0.452,76.5,0,101.62,57.5,38.6,0,3.5,0,14749
2021-04-26,East_Zone,Summer,33.6,0,13887,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.2,0.0,35.0,9.2,8.7,0,-0.073,0.575,112.0,0.454,76.7,0,103.26,57.8,46.5,0,3.5,0,13810
2021-04-27,East_Zone,Summer,38.3,0,13367,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,42.2,0.0,45.2,3.5,9.6,0,-0.132,0.682,98.0,0.446,75.5,0,102.49,49.7,37.7,0,3.5,1,13196
2021-04-28,East_Zone,Summer,35.1,0,11950,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.0,0.0,38.4,4.7,8.6,0,-0.088,0.681,124.0,0.538,73.5,0,102.49,63.4,45.5,0,3.5,0,12147
2021-04-29,East_Zone,Summer,34.5,0,13328,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,51.3,0.0,40.0,7.0,9.6,0,0.02,0.636,105.0,0.52,72.6,0,100.36,54.7,37.0,0,3.5,0,13107
2021-04-30,East_Zone,Summer,37.0,0,13383,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.6,0.4,41.5,5.8,9.5,0,0.124,0.582,85.0,0.453,70.4,0,101.86,48.6,34.2,0,3.5,1,13395
2021-05-01,East_Zone,Summer,33.3,0,10755,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,38.9,0.0,34.0,7.5,7.9,0,-0.156,0.582,80.0,0.505,74.5,0,101.23,48.9,48.1,0,3.5,1,10861
2021-05-02,East_Zone,Summer,37.2,0,14236,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,42.6,0.0,42.7,6.4,9.3,0,-0.056,0.623,82.0,0.555,74.7,0,100.86,44.6,39.5,0,3.5,0,14103
2021-05-03,East_Zone,Summer,35.3,0,12642,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.9,3.5,39.1,5.1,9.8,0,-0.175,0.593,106.0,0.442,76.5,0,101.08,56.5,47.2,0,3.5,0,12878
2021-05-04,East_Zone,Summer,36.6,0,15470,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,48.8,2.3,44.1,10.6,8.9,0,-0.061,0.62,71.0,0.477,69.6,0,101.63,51.5,45.8,0,3.5,1,15219
2021-05-05,East_Zone,Summer,34.3,0,14085,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,47.6,0.0,38.2,8.1,9.8,0,0.007,0.653,98.0,0.456,74.3,0,102.13,50.5,45.7,0,3.5,0,14124
2021-05-06,East_Zone,Summer,31.5,0,12817,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,46.9,0.0,32.8,6.9,9.6,0,0.077,0.528,80.0,0.5,73.4,0,102.63,51.5,41.9,0,3.5,1,12946
2021-05-07,East_Zone,Summer,28.9,0,12849,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,54.0,0.0,30.0,8.1,8.6,0,-0.212,0.575,72.0,0.481,73.8,0,102.57,52.8,44.3,0,3.5,0,12990
2021-05-08,East_Zone,Summer,35.6,0,12934,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,36.7,0.3,37.3,3.9,9.5,0,0.055,0.618,75.0,0.483,77.7,0,101.91,56.1,41.7,0,3.5,1,12808
2021-05-09,East_Zone,Summer,31.8,0,12997,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.7,0.0,32.3,12.5,9.8,0,-0.097,0.714,95.0,0.525,77.8,0,101.65,47.1,49.7,0,3.5,0,13130
2021-05-10,East_Zone,Summer,38.7,0,15857,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,36.1,0.0,43.2,2.7,9.2,0,-0.122,0.671,109.0,0.491,77.0,0,101.25,49.2,42.6,0,3.5,1,15684
2021-05-11,East_Zone,Summer,34.5,0,12524,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.4,0.0,36.7,6.3,9.4,0,0.007,0.62,83.0,0.483,74.3,0,101.3,55.4,43.8,0,3.5,1,12572
2021-05-12,East_Zone,Summer,36.0,0,15416,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,35.5,0.0,37.7,5.1,10.2,0,0.063,0.644,58.0,0.509,73.4,0,100.75,50.9,48.7,0,3.5,1,15734
2021-05-13,East_Zone,Summer,28.5,0,11363,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,50.1,0.0,29.0,5.0,8.7,0,-0.01,0.614,152.0,0.475,77.6,0,101.08,55.8,41.9,0,3.5,0,11008
2021-05-14,East_Zone,Summer,37.4,0,14483,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,40.4,0.0,42.3,4.6,9.9,0,-0.109,0.685,115.0,0.497,79.1,0,101.84,51.7,36.0,0,3.5,1,14612
2021-05-15,East_Zone,Summer,32.8,0,13381,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,37.0,0.0,32.9,3.7,8.7,0,-0.01,0.646,112.0,0.497,78.8,0,103.0,60.5,39.7,0,3.5,0,13322
2021-05-16,East_Zone,Summer,38.9,0,14648,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,35.6,0.0,43.4,9.6,9.6,0,-0.073,0.697,124.0,0.517,75.5,0,101.29,54.4,50.3,0,3.5,0,14839
2021-05-17,East_Zone,Summer,34.3,0,14035,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,45.0,0.0,37.4,2.4,9.7,0,0.06,0.539,97.0,0.493,74.1,0,100.6,58.1,45.4,0,3.5,0,13772
2021-05-18,East_Zone,Summer,33.9,0,14393,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,47.9,0.0,37.5,9.0,8.0,0,0.108,0.572,93.0,0.5,76.1,0,102.36,56.0,46.5,0,3.5,1,14309
2021-05-19,East_Zone,Summer,43.1,0,15062,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,48.1,0.0,64.0,7.9,9.6,0,0.101,0.636,119.0,0.454,76.3,0,99.36,55.1,46.5,0,3.5,1,15469
2021-05-20,East_Zone,Summer,30.0,0,12797,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,60.6,0.0,32.9,4.9,9.5,0,-0.002,0.65,119.0,0.545,72.8,0,102.38,50.9,53.9,0,3.5,0,12982
2021-05-21,East_Zone,Summer,29.9,0,11422,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,48.1,0.0,30.6,7.6,9.4,0,0.112,0.764,106.0,0.533,73.4,0,99.88,57.6,34.6,0,3.5,0,11483
2021-05-22,East_Zone,Summer,26.8,0,11394,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.0,1.0,26.9,5.5,8.8,0,-0.102,0.512,111.0,0.458,83.1,0,101.94,54.6,44.4,0,3.5,1,11154
2021-05-23,East_Zone,Summer,34.9,0,13303,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,32.4,0.0,35.0,2.7,8.8,0,0.178,0.618,73.0,0.467,72.8,0,100.78,49.5,45.2,0,3.5,0,13802
2021-05-24,East_Zone,Summer,40.6,0,16193,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,41.0,0.0,50.4,2.7,10.2,0,-0.103,0.615,90.0,0.553,76.6,0,101.55,45.2,44.9,0,3.5,1,16468
2021-05-25,East_Zone,Summer,42.7,0,15716,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,34.3,0.0,51.6,8.0,9.7,0,-0.203,0.634,126.0,0.569,72.5,0,103.29,54.9,49.0,0,3.5,1,16009
2021-05-26,East_Zone,Summer,39.7,0,15180,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,38.1,0.0,46.5,7.8,10.1,0,0.137,0.724,109.0,0.577,73.6,0,100.34,59.2,49.1,0,3.5,0,15712
2021-05-27,East_Zone,Summer,35.8,0,13584,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,39.5,2.7,38.6,6.7,9.8,0,-0.071,0.673,69.0,0.512,71.2,0,100.15,49.4,43.9,0,3.5,1,13732
2021-05-28,East_Zone,Summer,25.9,0,11996,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,47.8,0.0,25.9,4.8,8.8,0,0.012,0.524,85.0,0.481,71.2,0,101.2,49.7,36.6,0,3.5,1,11830
2021-05-29,East_Zone,Summer,39.6,0,13683,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,45.6,2.3,50.6,5.4,10.4,0,-0.103,0.712,123.0,0.563,75.9,0,102.62,52.8,57.5,0,3.5,1,14051
2021-05-30,East_Zone,Summer,35.0,0,14533,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.8,0.0,38.4,5.0,9.1,0,0.236,0.71,103.0,0.51,75.5,0,101.24,57.9,45.0,0,3.5,1,14340
2021-05-31,East_Zone,Summer,33.6,0,14344,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,43.0,0.0,35.5,1.0,10.1,0,0.182,0.636,98.0,0.515,79.5,0,101.08,46.1,45.4,0,3.5,0,14355
2021-06-01,East_Zone,Monsoon,27.6,0,11474,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,88.3,8.8,32.3,14.2,6.4,0,0.155,0.0,64.0,0.347,74.1,0,101.17,50.9,40.3,0,3.5,0,10763
2021-06-02,East_Zone,Monsoon,31.8,0,12190,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,82.5,0.0,44.7,15.6,6.5,0,0.009,0.071,58.0,0.415,74.5,0,99.97,49.0,32.0,0,3.5,0,11625
2021-06-03,East_Zone,Monsoon,25.8,0,10739,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,92.1,0.0,25.8,14.2,5.4,0,0.098,0.108,51.0,0.41,73.9,0,101.12,55.7,40.5,0,3.5,0,10265
2021-06-04,East_Zone,Monsoon,24.6,0,11265,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,95.0,15.8,24.6,19.3,7.0,0,-0.005,0.14,45.0,0.371,71.1,0,100.52,52.6,32.5,0,3.5,0,10802
2021-06-05,East_Zone,Monsoon,26.5,0,12006,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,57.3,26.5,11.0,5.7,0,0.112,0.0,78.0,0.386,75.8,0,102.2,52.5,43.1,0,3.5,0,11463
2021-06-06,East_Zone,Monsoon,22.8,0,9800,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,97.0,26.6,22.8,12.0,5.5,0,-0.041,0.034,64.0,0.348,73.5,0,101.65,52.9,36.3,0,3.5,0,9143
2021-06-07,East_Zone,Monsoon,28.2,0,13214,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,98.0,17.3,36.0,14.4,5.6,0,0.158,0.146,73.0,0.36,69.7,0,99.49,55.9,30.6,0,3.5,0,12770
2021-06-08,East_Zone,Monsoon,29.1,0,11812,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,90.0,41.1,37.4,14.7,5.0,0,-0.046,0.17,70.0,0.374,77.3,0,100.5,57.7,44.9,0,3.5,0,11283
2021-06-09,East_Zone,Monsoon,23.5,0,10364,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,90.0,56.0,23.5,8.3,6.2,0,-0.035,0.106,85.0,0.371,72.3,0,101.28,57.6,37.0,0,3.5,0,9946
2021-06-10,East_Zone,Monsoon,27.9,0,10081,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,88.4,44.0,33.2,15.8,5.3,0,-0.047,0.149,68.0,0.354,75.0,0,99.74,55.2,31.0,0,3.5,0,9344
2021-06-11,East_Zone,Monsoon,24.4,0,10499,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,91.7,0.6,24.4,14.7,6.0,0,0.019,0.107,75.0,0.351,75.1,0,99.61,58.4,27.0,0,3.5,0,9977
2021-06-12,East_Zone,Monsoon,27.2,0,11763,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,41.4,32.4,7.6,6.3,0,-0.039,0.138,63.0,0.331,74.6,0,100.2,49.4,37.5,0,3.5,0,10875
2021-06-13,East_Zone,Monsoon,26.2,0,11946,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,90.2,0.0,26.2,13.6,5.9,0,0.049,0.089,43.0,0.338,71.0,0,100.97,54.9,40.9,0,3.5,0,11672
2021-06-14,East_Zone,Monsoon,28.4,0,11797,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,97.2,6.6,36.6,11.6,5.3,0,-0.048,0.109,56.0,0.374,78.2,0,101.63,63.0,35.9,0,3.5,0,11345
2021-06-15,East_Zone,Monsoon,29.9,0,12932,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,87.5,0.0,39.6,12.6,5.5,0,0.079,0.007,71.0,0.373,71.8,0,100.79,46.0,35.7,0,3.5,0,12175
2021-06-16,East_Zone,Monsoon,23.6,0,10884,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,57.4,23.6,10.0,3.8,0,0.152,0.123,72.0,0.398,66.6,0,102.99,52.1,41.8,0,3.5,0,10561
2021-06-17,East_Zone,Monsoon,30.7,0,13513,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,93.5,9.4,44.8,15.2,5.7,0,0.008,0.005,86.0,0.354,76.5,0,99.82,48.8,37.0,0,3.5,0,12485
2021-06-18,East_Zone,Monsoon,29.1,0,12091,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,91.8,47.0,37.9,19.3,6.2,0,0.222,0.123,52.0,0.325,76.4,0,101.2,54.6,30.7,0,3.5,0,11361
2021-06-19,East_Zone,Monsoon,29.3,0,12962,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,92.2,27.2,38.7,14.8,5.6,0,0.113,0.054,64.0,0.328,70.4,0,99.32,58.5,30.9,0,3.5,0,12272
2021-06-20,East_Zone,Monsoon,28.3,0,12269,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,89.7,5.6,34.7,7.5,5.3,0,0.214,0.102,58.0,0.36,74.0,0,102.0,56.0,36.8,0,3.5,0,11770
2021-06-21,East_Zone,Monsoon,27.3,0,10743,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,95.9,12.9,32.4,14.9,5.4,0,-0.006,0.023,89.0,0.375,77.2,0,101.72,52.8,36.5,0,3.5,0,10179
2021-06-22,East_Zone,Monsoon,27.5,0,11327,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,91.2,58.3,32.4,13.4,6.4,0,-0.166,0.05,67.0,0.336,78.2,0,101.04,55.6,39.4,0,3.5,0,10765
2021-06-23,East_Zone,Monsoon,26.0,0,12641,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,88.3,0.0,26.0,10.7,5.5,0,-0.071,0.102,67.0,0.329,75.8,0,98.56,51.3,35.8,0,3.5,0,12099
2021-06-24,East_Zone,Monsoon,30.9,0,11358,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.1,13.4,42.4,15.1,6.9,0,-0.06,0.125,59.0,0.415,76.5,0,100.96,54.2,37.4,0,3.5,0,10997
2021-06-25,East_Zone,Monsoon,24.7,0,10895,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,96.0,14.0,24.7,16.6,5.1,0,-0.095,0.146,56.0,0.354,76.2,0,99.4,55.2,35.7,0,3.5,0,10042
2021-06-26,East_Zone,Monsoon,26.1,0,11773,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,0.0,26.1,12.0,5.7,0,-0.22,0.011,34.0,0.309,73.6,0,100.64,60.3,38.8,0,3.5,0,11060
2021-06-27,East_Zone,Monsoon,24.3,0,11834,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,96.2,48.2,24.3,9.1,5.2,0,0.102,0.0,37.0,0.347,70.7,0,98.7,54.3,37.7,0,3.5,0,11123
2021-06-28,East_Zone,Monsoon,27.9,0,11694,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,92.7,0.0,33.9,8.0,6.9,0,-0.186,0.021,63.0,0.344,73.2,0,100.39,54.0,32.7,0,3.5,0,10776
2021-06-29,East_Zone,Monsoon,28.0,0,11655,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,94.6,17.5,34.6,12.0,5.8,0,0.093,0.016,61.0,0.329,77.4,0,99.73,61.0,33.1,0,3.5,0,10742
2021-06-30,East_Zone,Monsoon,21.9,0,10486,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,18.2,21.9,13.5,6.6,0,0.219,0.174,63.0,0.384,77.3,0,99.27,44.9,35.6,0,3.5,0,10220
2021-07-01,East_Zone,Monsoon,27.0,0,10995,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,94.9,26.3,31.3,12.5,5.3,0,-0.078,0.16,77.0,0.352,74.6,0,100.61,52.9,34.6,0,3.5,0,10330
2021-07-02,East_Zone,Monsoon,31.3,0,13358,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,89.2,3.0,45.6,12.0,6.7,0,0.039,0.02,62.0,0.33,73.0,0,99.93,50.0,40.6,0,3.5,0,12514
2021-07-03,East_Zone,Monsoon,35.3,0,14497,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,94.4,0.7,68.8,15.7,6.1,0,-0.04,0.183,54.0,0.385,79.2,0,99.74,51.9,35.1,0,3.5,0,13667
2021-07-04,East_Zone,Monsoon,26.1,0,10792,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,96.5,0.0,26.1,15.4,6.1,0,0.083,0.157,56.0,0.318,74.4,0,100.65,55.7,26.9,0,3.5,0,10206
2021-07-05,East_Zone,Monsoon,26.5,0,11095,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,1.9,26.5,14.6,4.8,0,-0.119,0.0,64.0,0.369,75.9,0,101.78,57.6,28.1,0,3.5,0,10465
2021-07-06,East_Zone,Monsoon,28.3,0,10850,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,93.9,0.0,35.5,16.4,5.9,0,-0.013,0.018,53.0,0.303,70.4,0,100.12,51.0,32.8,0,3.5,0,10428
2021-07-07,East_Zone,Monsoon,29.9,0,12558,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.9,46.4,39.1,12.0,5.1,0,0.112,0.0,79.0,0.312,73.8,0,98.0,54.9,37.6,0,3.5,0,11642
2021-07-08,East_Zone,Monsoon,29.6,0,11484,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,85.4,9.9,37.9,10.7,5.9,0,-0.005,0.075,60.0,0.389,77.3,0,98.22,48.7,30.4,0,3.5,0,10910
2021-07-09,East_Zone,Monsoon,28.7,0,13224,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,0.0,38.2,12.4,4.8,0,-0.163,0.081,65.0,0.377,69.9,0,99.81,47.8,37.3,0,3.5,0,12196
2021-07-10,East_Zone,Monsoon,25.4,0,10644,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,0.0,25.4,12.2,5.5,0,0.124,0.081,45.0,0.363,73.9,0,100.73,53.6,30.2,0,3.5,0,9828
2021-07-11,East_Zone,Monsoon,30.1,0,11758,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,91.0,29.5,41.5,7.8,6.4,0,-0.13,0.0,79.0,0.289,75.2,0,99.81,52.0,34.8,0,3.5,0,11182
2021-07-12,East_Zone,Monsoon,27.3,0,13005,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,91.7,55.1,31.8,12.4,5.9,0,0.008,0.0,86.0,0.322,78.3,0,100.15,59.0,36.1,0,3.5,0,12396
2021-07-13,East_Zone,Monsoon,25.4,0,12580,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,83.1,25.4,17.3,4.8,1,0.058,0.096,35.0,0.358,76.9,0,99.55,61.3,28.3,0,3.5,0,12506
2021-07-14,East_Zone,Monsoon,27.0,0,10851,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,88.3,13.1,30.6,16.4,4.5,0,0.012,0.117,67.0,0.365,79.1,0,100.54,50.8,36.0,0,3.5,0,10481
2021-07-15,East_Zone,Monsoon,29.8,0,12538,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,87.6,0.0,39.2,15.6,6.0,0,0.254,0.0,58.0,0.374,76.5,0,100.16,45.8,42.1,0,3.5,0,11697
2021-07-16,East_Zone,Monsoon,28.0,0,11394,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,96.4,6.2,34.9,14.4,6.6,0,0.073,0.003,65.0,0.401,76.7,0,98.49,46.9,33.0,0,3.5,0,11001
2021-07-17,East_Zone,Monsoon,28.3,0,10421,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,91.0,18.4,34.9,18.3,5.1,0,-0.02,0.141,68.0,0.394,71.1,0,99.92,49.6,34.4,0,3.5,0,9772
2021-07-18,East_Zone,Monsoon,28.7,0,13201,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,92.8,13.0,36.7,10.8,6.9,0,0.06,0.007,20.0,0.326,71.0,0,97.9,53.0,35.3,0,3.5,0,12399
2021-07-19,East_Zone,Monsoon,22.7,0,10350,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,95.6,6.2,22.7,11.1,5.4,0,0.021,0.079,74.0,0.396,79.0,0,99.85,51.9,34.5,0,3.5,0,10232
2021-07-20,East_Zone,Monsoon,25.4,0,10135,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,96.4,21.5,25.4,17.4,4.3,0,0.004,0.001,80.0,0.323,72.6,0,99.09,47.6,34.1,0,3.5,0,9349
2021-07-21,East_Zone,Monsoon,21.8,0,9515,Kolkata,22.57,88.36,18.4,0.82,9,1,1.85,Humid_Subtropical,99.0,2.5,21.8,14.1,4.4,0,0.024,0.13,82.0,0.294,72.4,0,99.5,59.9,33.7,0,3.5,0,9117
