Date,Region,Political_Stability_Index,Plastic_Ban_Active,Economic_Index,Consumer_Confidence,Tourism_Index,Election_Period,Water_Tax_Rate,Govt_Subsidy_Active
2021-12-21,East_Zone,71.9,0,98.81,53.8,75.8,0,3.5,0
2021-12-22,East_Zone,77.9,0,99.43,56.1,70.5,0,3.5,0
2021-12-23,East_Zone,71.5,0,99.87,45.8,68.5,0,3.5,0
2021-12-24,East_Zone,65.0,0,100.46,50.9,69.4,0,3.5,0
2021-12-25,East_Zone,74.3,0,99.25,49.0,71.5,0,3.5,0
2021-12-26,East_Zone,74.4,0,101.09,48.3,69.5,0,3.5,0
2021-12-27,East_Zone,74.2,0,99.42,62.0,80.0,0,3.5,0
2021-12-28,East_Zone,75.2,0,100.38,50.9,70.2,0,3.5,0
2021-12-29,East_Zone,72.3,0,99.74,56.6,71.5,0,3.5,0
2021-12-30,East_Zone,77.1,0,100.71,56.1,68.2,0,3.5,0
2021-12-31,East_Zone,69.9,0,102.03,48.1,68.4,0,3.5,0
2022-01-01,East_Zone,73.9,0,103.76,52.4,65.6,0,3.75,0
2022-01-02,East_Zone,72.1,0,104.05,54.9,66.9,0,3.75,0
2022-01-03,East_Zone,77.0,0,103.67,56.0,81.4,0,3.75,0
2022-01-04,East_Zone,71.6,0,103.55,55.7,74.7,0,3.75,0
2022-01-05,East_Zone,74.2,0,103.47,61.4,70.3,0,3.75,0
2022-01-06,East_Zone,74.3,0,104.19,58.3,68.7,0,3.75,0
2022-01-07,East_Zone,74.6,0,103.46,57.0,78.2,0,3.75,0
2022-01-08,East_Zone,71.8,0,103.53,58.3,67.8,0,3.75,0
2022-01-09,East_Zone,75.1,0,101.14,58.9,63.5,0,3.75,0
2022-01-10,East_Zone,74.1,0,105.73,52.8,74.4,0,3.75,0
2022-01-11,East_Zone,75.0,0,106.02,49.1,67.4,0,3.75,0
2022-01-12,East_Zone,78.7,0,105.06,52.6,65.6,0,3.75,0
2022-01-13,East_Zone,74.3,0,103.57,48.9,66.5,0,3.75,0
2022-01-14,East_Zone,71.0,0,103.21,50.4,74.1,0,3.75,0
2022-01-15,East_Zone,79.9,0,102.95,54.6,71.5,0,3.75,0
2022-01-16,East_Zone,76.9,0,105.18,52.9,67.1,0,3.75,0
2022-01-17,East_Zone,76.0,0,105.84,57.9,74.3,0,3.75,0
2022-01-18,East_Zone,73.5,0,104.78,56.1,67.9,0,3.75,0
2022-01-19,East_Zone,76.2,0,105.5,56.7,63.8,0,3.75,0
2022-01-20,East_Zone,67.8,0,105.12,50.0,65.5,0,3.75,0
2022-01-21,East_Zone,78.6,0,103.94,51.1,72.1,0,3.75,0
2022-01-22,East_Zone,76.7,0,105.75,47.7,68.1,0,3.75,0
2022-01-23,East_Zone,73.5,0,105.72,57.6,72.5,0,3.75,0
2022-01-24,East_Zone,76.6,0,103.81,62.2,77.6,0,3.75,0
2022-01-25,East_Zone,75.9,0,105.64,56.0,68.8,0,3.75,0
2022-01-26,East_Zone,71.0,0,104.72,56.0,85.3,0,3.75,0
2022-01-27,East_Zone,74.5,0,104.64,52.7,73.4,0,3.75,0
2022-01-28,East_Zone,75.1,0,105.32,54.3,71.1,0,3.75,0
2022-01-29,East_Zone,73.6,0,105.32,60.2,65.3,0,3.75,0
2022-01-30,East_Zone,73.3,0,105.88,55.7,70.3,0,3.75,0
2022-01-31,East_Zone,76.7,0,104.17,57.2,70.8,0,3.75,0
2022-02-01,East_Zone,74.5,0,105.61,60.4,75.8,1,3.75,0
2022-02-02,East_Zone,79.6,0,103.92,59.0,69.0,1,3.75,0
2022-02-03,East_Zone,72.0,0,104.93,55.1,74.2,1,3.75,0
2022-02-04,East_Zone,75.2,0,105.02,55.4,72.2,1,3.75,0
2022-02-05,East_Zone,71.2,0,106.13,53.9,76.9,1,3.75,0
2022-02-06,East_Zone,76.0,0,105.2,57.1,77.3,1,3.75,0
2022-02-07,East_Zone,70.7,0,104.96,53.3,73.7,1,3.75,0
2022-02-08,East_Zone,74.9,0,106.67,57.1,75.8,1,3.75,0
2022-02-09,East_Zone,77.5,0,104.84,59.1,77.6,1,3.75,0
2022-02-10,East_Zone,74.2,0,104.83,48.2,74.7,1,3.75,0
2022-02-11,East_Zone,71.0,0,103.45,47.0,73.4,1,3.75,0
2022-02-12,East_Zone,76.8,0,105.13,54.9,74.0,1,3.75,0
2022-02-13,East_Zone,75.1,0,104.43,57.4,80.1,1,3.75,0
2022-02-14,East_Zone,73.7,0,105.15,56.2,72.6,1,3.75,0
2022-02-15,East_Zone,71.1,0,105.66,50.4,75.6,1,3.75,0
2022-02-16,East_Zone,69.2,0,104.36,58.3,68.6,1,3.75,0
2022-02-17,East_Zone,80.8,0,104.65,62.5,79.5,1,3.75,0
2022-02-18,East_Zone,72.3,0,103.89,51.1,74.2,1,3.75,0
2022-02-19,East_Zone,71.0,0,105.01,52.1,70.3,1,3.75,0
2022-02-20,East_Zone,74.9,0,104.59,54.9,71.6,1,3.75,0
2022-02-21,East_Zone,70.9,0,107.7,55.6,70.9,1,3.75,0
2022-02-22,East_Zone,75.5,0,107.09,60.6,72.0,1,3.75,0
2022-02-23,East_Zone,78.1,0,106.94,56.9,73.0,1,3.75,0
2022-02-24,East_Zone,70.8,0,104.33,53.6,71.0,1,3.75,0
2022-02-25,East_Zone,73.1,0,105.47,52.8,64.1,1,3.75,0
2022-02-26,East_Zone,75.3,0,104.46,48.7,80.9,1,3.75,0
2022-02-27,East_Zone,70.3,0,107.52,61.5,73.3,1,3.75,0
2022-02-28,East_Zone,71.3,0,106.53,58.1,73.4,1,3.75,0
2022-03-01,East_Zone,73.6,0,104.66,54.5,44.8,1,3.75,0
2022-03-02,East_Zone,79.9,0,106.1,55.9,49.5,1,3.75,1
2022-03-03,East_Zone,71.4,0,104.27,54.3,45.2,1,3.75,1
2022-03-04,East_Zone,73.2,0,105.63,48.2,43.4,1,3.75,0
2022-03-05,East_Zone,81.4,0,105.61,49.6,43.8,1,3.75,0
2022-03-06,East_Zone,76.4,0,106.54,54.8,51.3,1,3.75,0
2022-03-07,East_Zone,68.9,0,106.8,54.8,58.0,1,3.75,1
2022-03-08,East_Zone,73.3,0,105.85,55.3,44.8,1,3.75,1
2022-03-09,East_Zone,75.8,0,105.62,62.0,42.8,1,3.75,0
2022-03-10,East_Zone,78.3,0,102.62,52.9,43.4,1,3.75,1
2022-03-11,East_Zone,78.2,0,107.43,52.9,50.4,1,3.75,1
2022-03-12,East_Zone,75.7,0,105.22,55.3,40.4,1,3.75,0
2022-03-13,East_Zone,76.2,0,105.99,49.8,48.3,1,3.75,1
2022-03-14,East_Zone,70.1,0,108.16,56.9,48.5,1,3.75,0
2022-03-15,East_Zone,71.9,0,104.72,52.0,58.1,1,3.75,0
2022-03-16,East_Zone,70.1,0,105.94,56.3,44.1,0,3.75,0
2022-03-17,East_Zone,77.1,0,106.43,54.9,37.6,0,3.75,0
2022-03-18,East_Zone,75.1,0,107.03,55.2,48.3,0,3.75,0
2022-03-19,East_Zone,74.3,0,105.95,57.9,37.0,0,3.75,0
2022-03-20,East_Zone,78.6,0,107.13,58.8,45.8,0,3.75,0
2022-03-21,East_Zone,75.6,0,105.55,63.4,45.3,0,3.75,1
2022-03-22,East_Zone,77.4,0,106.51,58.4,48.8,0,3.75,1
2022-03-23,East_Zone,76.3,0,106.39,54.6,40.5,0,3.75,0
2022-03-24,East_Zone,76.6,0,105.89,52.8,40.3,0,3.75,1
2022-03-25,East_Zone,70.9,0,106.31,56.9,47.7,0,3.75,1
2022-03-26,East_Zone,76.9,0,105.11,60.9,56.1,0,3.75,0
2022-03-27,East_Zone,75.4,0,105.69,58.7,34.9,0,3.75,1
2022-03-28,East_Zone,72.8,0,104.71,52.0,57.0,0,3.75,0
2022-03-29,East_Zone,76.1,0,105.56,57.0,54.0,0,3.75,0
2022-03-30,East_Zone,77.9,0,107.14,56.7,47.7,0,3.75,1
2022-03-31,East_Zone,73.7,0,106.42,59.8,51.1,0,3.75,1
2022-04-01,East_Zone,71.8,0,106.31,56.7,47.3,0,3.75,0
2022-04-02,East_Zone,71.9,0,104.4,55.8,49.9,0,3.75,1
2022-04-03,East_Zone,69.8,0,106.32,50.8,36.4,0,3.75,1
2022-04-04,East_Zone,73.5,0,105.93,58.5,43.6,0,3.75,1
2022-04-05,East_Zone,75.8,0,106.53,50.0,51.5,0,3.75,1
2022-04-06,East_Zone,79.2,0,107.38,56.3,37.4,0,3.75,0
2022-04-07,East_Zone,71.6,0,105.58,53.0,43.6,0,3.75,1
2022-04-08,East_Zone,75.1,0,105.67,52.8,43.9,0,3.75,0
2022-04-09,East_Zone,74.1,0,106.9,58.1,42.9,0,3.75,0
2022-04-10,East_Zone,74.0,0,105.37,55.1,51.9,0,3.75,1
2022-04-11,East_Zone,69.4,0,106.06,45.9,51.1,0,3.75,1
2022-04-12,East_Zone,71.0,0,103.97,53.8,43.5,0,3.75,1
2022-04-13,East_Zone,79.4,0,105.65,53.7,39.9,0,3.75,0
2022-04-14,East_Zone,77.0,0,107.26,60.9,51.4,0,3.75,1
2022-04-15,East_Zone,74.8,0,106.28,50.5,48.9,0,3.75,0
2022-04-16,East_Zone,75.4,0,106.84,63.4,44.9,0,3.75,0
2022-04-17,East_Zone,76.2,0,106.88,59.2,48.3,0,3.75,0
2022-04-18,East_Zone,72.7,0,107.27,54.8,48.2,0,3.75,0
2022-04-19,East_Zone,72.8,0,105.56,53.5,40.6,0,3.75,1
2022-04-20,East_Zone,72.2,0,106.84,53.2,42.0,0,3.75,1
2022-04-21,East_Zone,74.5,0,108.13,57.5,45.0,0,3.75,1
2022-04-22,East_Zone,70.5,0,105.85,52.2,35.3,0,3.75,0
2022-04-23,East_Zone,72.0,0,104.54,54.3,43.3,0,3.75,1
2022-04-24,East_Zone,75.5,0,105.25,50.8,41.0,0,3.75,0
2022-04-25,East_Zone,72.9,0,106.3,58.4,45.9,0,3.75,0
2022-04-26,East_Zone,68.7,0,104.16,55.3,39.4,0,3.75,0
2022-04-27,East_Zone,72.9,0,105.04,53.1,47.1,0,3.75,1
2022-04-28,East_Zone,75.6,0,105.46,54.2,46.1,0,3.75,1
2022-04-29,East_Zone,74.3,0,105.89,52.6,44.5,0,3.75,1
2022-04-30,East_Zone,68.9,0,107.56,57.3,47.3,0,3.75,1
2022-05-01,East_Zone,77.1,0,103.43,49.4,48.0,0,3.75,0
2022-05-02,East_Zone,73.3,0,101.61,57.3,43.8,0,3.75,1
2022-05-03,East_Zone,75.0,0,106.58,56.3,45.2,0,3.75,0
2022-05-04,East_Zone,77.1,0,102.67,52.3,41.6,0,3.75,0
2022-05-05,East_Zone,73.6,0,100.99,55.7,41.5,0,3.75,1
2022-05-06,East_Zone,68.3,0,101.61,55.2,52.9,0,3.75,0
2022-05-07,East_Zone,79.3,0,101.6,49.5,44.0,0,3.75,1
2022-05-08,East_Zone,67.4,0,101.26,58.7,44.9,0,3.75,0
2022-05-09,East_Zone,73.0,0,103.11,44.3,44.6,0,3.75,0
2022-05-10,East_Zone,77.9,0,99.9,57.3,46.9,0,3.75,0
2022-05-11,East_Zone,71.9,0,103.53,53.8,42.3,0,3.75,0
2022-05-12,East_Zone,72.1,0,103.34,58.3,42.8,0,3.75,1
2022-05-13,East_Zone,73.3,0,102.05,59.6,49.7,0,3.75,1
2022-05-14,East_Zone,73.5,0,103.4,52.7,37.6,0,3.75,0
2022-05-15,East_Zone,71.4,0,101.37,52.0,45.9,0,3.75,0
2022-05-16,East_Zone,72.1,0,101.59,54.9,40.9,0,3.75,0
2022-05-17,East_Zone,77.2,0,102.96,49.6,35.0,0,3.75,1
2022-05-18,East_Zone,72.4,0,102.18,52.5,44.6,0,3.75,0
2022-05-19,East_Zone,75.5,0,101.74,52.0,39.2,0,3.75,1
2022-05-20,East_Zone,71.3,0,102.22,49.1,38.3,0,3.75,0
2022-05-21,East_Zone,78.2,0,103.63,52.6,58.0,0,3.75,1
2022-05-22,East_Zone,76.8,0,103.56,57.4,47.7,0,3.75,0
2022-05-23,East_Zone,73.7,0,102.68,56.8,47.8,0,3.75,0
2022-05-24,East_Zone,75.9,0,101.88,53.0,44.7,0,3.75,0
2022-05-25,East_Zone,78.6,0,102.72,54.3,39.0,0,3.75,0
2022-05-26,East_Zone,71.0,0,101.31,52.3,44.2,0,3.75,1
2022-05-27,East_Zone,70.8,0,103.32,47.3,43.2,0,3.75,1
2022-05-28,East_Zone,75.1,0,103.07,50.2,35.4,0,3.75,0
2022-05-29,East_Zone,70.1,0,104.02,58.4,54.0,0,3.75,1
2022-05-30,East_Zone,69.3,0,101.26,58.3,44.6,0,3.75,0
2022-05-31,East_Zone,69.2,0,101.11,50.0,40.8,0,3.75,1
2022-06-01,East_Zone,74.4,0,102.55,58.5,34.6,0,3.75,0
2022-06-02,East_Zone,67.9,0,101.7,48.9,27.1,0,3.75,0
2022-06-03,East_Zone,72.8,0,102.94,52.1,29.3,0,3.75,0
2022-06-04,East_Zone,63.7,0,103.23,53.8,41.7,0,3.75,0
2022-06-05,East_Zone,75.3,0,103.58,53.3,31.4,0,3.75,0
2022-06-06,East_Zone,75.5,0,101.91,51.0,33.9,0,3.75,0
2022-06-07,East_Zone,73.4,0,102.7,54.6,34.5,0,3.75,0
2022-06-08,East_Zone,77.5,0,101.27,56.6,33.1,0,3.75,0
2022-06-09,East_Zone,76.4,0,101.97,48.0,31.3,0,3.75,0
2022-06-10,East_Zone,71.6,0,101.67,54.2,45.3,0,3.75,0
2022-06-11,East_Zone,71.4,0,101.58,57.5,30.3,0,3.75,0
2022-06-12,East_Zone,76.7,0,103.48,52.7,29.5,0,3.75,0
2022-06-13,East_Zone,76.1,0,100.28,50.9,36.5,0,3.75,0
2022-06-14,East_Zone,73.2,0,101.59,50.2,27.6,0,3.75,0
2022-06-15,East_Zone,68.7,0,101.61,61.6,39.1,0,3.75,0
2022-06-16,East_Zone,76.8,0,102.17,59.8,33.0,0,3.75,0
2022-06-17,East_Zone,74.2,0,100.4,52.0,34.6,0,3.75,0
2022-06-18,East_Zone,73.8,0,101.16,58.2,35.5,0,3.75,0
2022-06-19,East_Zone,65.5,0,100.83,51.2,32.3,0,3.75,0
2022-06-20,East_Zone,75.6,0,99.14,52.0,38.6,0,3.75,0
2022-06-21,East_Zone,73.8,0,102.52,49.8,37.2,0,3.75,0
2022-06-22,East_Zone,72.4,0,99.86,45.6,36.6,0,3.75,0
2022-06-23,East_Zone,71.5,0,99.69,50.6,26.4,0,3.75,0
2022-06-24,East_Zone,74.3,0,102.21,52.2,32.3,0,3.75,0
2022-06-25,East_Zone,75.4,0,100.89,55.1,33.4,0,3.75,0
2022-06-26,East_Zone,72.9,0,100.89,56.0,42.7,0,3.75,0
2022-06-27,East_Zone,75.7,0,100.87,52.9,26.9,0,3.75,0
2022-06-28,East_Zone,70.5,0,102.19,49.9,30.8,0,3.75,0
2022-06-29,East_Zone,72.0,0,100.53,50.6,39.4,0,3.75,0
2022-06-30,East_Zone,76.1,0,101.65,60.0,29.3,0,3.75,0
2022-07-01,East_Zone,72.8,0,99.88,55.5,30.7,0,3.75,0
2022-07-02,East_Zone,79.2,0,101.31,59.2,42.4,0,3.75,0
2022-07-03,East_Zone,74.8,0,101.85,60.8,35.8,0,3.75,0
2022-07-04,East_Zone,70.5,0,102.32,51.3,38.3,0,3.75,0
2022-07-05,East_Zone,69.3,0,99.33,56.0,37.6,0,3.75,0
2022-07-06,East_Zone,76.4,0,100.55,49.6,34.6,0,3.75,0
2022-07-07,East_Zone,72.2,0,102.41,58.1,34.5,0,3.75,0
2022-07-08,East_Zone,76.8,0,101.7,57.0,38.4,0,3.75,0
2022-07-09,East_Zone,72.4,0,100.54,44.8,29.8,0,3.75,0
2022-07-10,East_Zone,74.7,0,100.71,54.9,42.7,0,3.75,0
2022-07-11,East_Zone,73.0,0,100.97,50.0,31.3,0,3.75,0
2022-07-12,East_Zone,74.8,0,100.27,51.7,39.1,0,3.75,0
2022-07-13,East_Zone,76.2,0,101.15,50.8,36.5,0,3.75,0
2022-07-14,East_Zone,74.1,0,101.06,57.1,31.3,0,3.75,0
2022-07-15,East_Zone,76.0,0,99.42,50.0,36.4,0,3.75,0
2022-07-16,East_Zone,68.9,0,100.02,47.9,34.6,0,3.75,0
2022-07-17,East_Zone,75.2,0,100.02,49.8,25.2,0,3.75,0
2022-07-18,East_Zone,74.1,0,100.18,52.2,33.6,0,3.75,0
2022-07-19,East_Zone,73.2,0,100.68,54.9,27.8,0,3.75,0
2022-07-20,East_Zone,66.8,0,100.55,58.0,36.5,0,3.75,0
2022-07-21,East_Zone,69.0,0,99.62,54.9,33.3,0,3.75,0
2022-07-22,East_Zone,74.7,0,101.65,56.0,38.4,0,3.75,0
2022-07-23,East_Zone,75.1,0,100.28,56.1,30.5,0,3.75,0
2022-07-24,East_Zone,75.2,0,101.71,57.0,27.5,0,3.75,0
2022-07-25,East_Zone,74.0,0,101.65,57.8,28.6,0,3.75,0
2022-07-26,East_Zone,70.4,0,99.12,62.7,44.1,0,3.75,0
2022-07-27,East_Zone,70.9,0,99.66,56.1,49.1,0,3.75,0
2022-07-28,East_Zone,67.7,0,99.7,54.0,44.0,0,3.75,0
2022-07-29,East_Zone,74.4,0,100.4,51.3,26.3,0,3.75,0
2022-07-30,East_Zone,79.7,0,100.78,54.6,27.1,0,3.75,0
2022-07-31,East_Zone,73.7,0,100.17,57.7,28.7,0,3.75,0
2022-08-01,East_Zone,71.7,0,99.45,47.9,37.9,0,3.75,0
2022-08-02,East_Zone,74.1,0,101.62,58.7,44.5,0,3.75,0
2022-08-03,East_Zone,73.6,0,99.5,51.1,38.5,0,3.75,0
2022-08-04,East_Zone,68.8,0,100.65,52.3,34.9,0,3.75,0
2022-08-05,East_Zone,74.8,0,99.84,55.0,29.4,0,3.75,0
2022-08-06,East_Zone,73.7,0,99.79,50.8,32.6,0,3.75,0
2022-08-07,East_Zone,73.5,0,100.5,55.0,34.4,0,3.75,0
2022-08-08,East_Zone,80.0,0,101.34,48.9,38.4,0,3.75,0
2022-08-09,East_Zone,73.7,0,100.07,56.5,31.5,0,3.75,0
2022-08-10,East_Zone,79.5,0,99.25,53.5,36.0,0,3.75,0
2022-08-11,East_Zone,71.5,0,101.2,53.5,35.4,0,3.75,0
2022-08-12,East_Zone,69.5,0,100.18,54.2,34.5,0,3.75,0
2022-08-13,East_Zone,71.6,0,99.83,52.9,32.0,0,3.75,0
2022-08-14,East_Zone,77.5,0,100.67,55.0,34.6,0,3.75,0
2022-08-15,East_Zone,71.7,0,99.94,52.1,33.5,0,3.75,0
2022-08-16,East_Zone,69.7,0,102.05,52.7,30.1,0,3.75,0
2022-08-17,East_Zone,75.0,0,99.57,45.8,38.4,0,3.75,0
2022-08-18,East_Zone,72.8,0,100.69,58.7,41.9,0,3.75,0
2022-08-19,East_Zone,75.7,0,99.96,48.3,34.9,0,3.75,0
2022-08-20,East_Zone,72.0,0,99.93,59.4,33.8,0,3.75,0
2022-08-21,East_Zone,71.2,0,99.11,51.7,37.8,0,3.75,0
2022-08-22,East_Zone,79.0,0,99.09,57.5,34.9,0,3.75,0
2022-08-23,East_Zone,71.5,0,99.93,57.1,39.7,0,3.75,0
2022-08-24,East_Zone,71.5,0,98.54,56.3,34.5,0,3.75,0
2022-08-25,East_Zone,75.4,0,98.81,52.7,36.9,0,3.75,0
2022-08-26,East_Zone,65.6,0,99.38,48.0,42.7,0,3.75,0
2022-08-27,East_Zone,76.2,0,100.59,52.5,40.3,0,3.75,0
2022-08-28,East_Zone,79.4,0,99.41,51.5,33.2,0,3.75,0
2022-08-29,East_Zone,76.6,0,99.37,52.3,39.4,0,3.75,0
2022-08-30,East_Zone,70.9,0,98.23,47.4,28.7,0,3.75,0
2022-08-31,East_Zone,71.8,0,100.97,52.2,33.0,0,3.75,0
2022-09-01,East_Zone,74.2,0,100.36,41.5,64.2,0,3.75,0
2022-09-02,East_Zone,75.1,0,100.46,52.0,67.6,0,3.75,0
2022-09-03,East_Zone,78.8,0,97.77,52.6,56.2,0,3.75,0
2022-09-04,East_Zone,78.7,0,99.56,49.7,59.9,0,3.75,0
2022-09-05,East_Zone,73.4,0,98.26,51.2,60.0,0,3.75,0
2022-09-06,East_Zone,72.4,0,99.95,53.6,59.5,0,3.75,0
2022-09-07,East_Zone,71.7,0,99.49,56.8,53.9,0,3.75,0
2022-09-08,East_Zone,75.9,0,99.67,57.1,62.5,0,3.75,0
2022-09-09,East_Zone,77.2,0,98.42,53.6,53.6,0,3.75,0
2022-09-10,East_Zone,74.2,0,98.09,52.1,65.7,0,3.75,0
2022-09-11,East_Zone,74.0,0,98.47,53.8,66.7,0,3.75,0
2022-09-12,East_Zone,80.3,0,99.41,60.0,56.8,0,3.75,0
2022-09-13,East_Zone,76.0,0,98.85,54.5,53.7,0,3.75,0
2022-09-14,East_Zone,67.8,0,99.34,53.8,59.8,0,3.75,0
2022-09-15,East_Zone,73.9,0,98.05,56.5,57.4,0,3.75,0
2022-09-16,East_Zone,74.6,0,99.06,52.8,59.0,0,3.75,0
2022-09-17,East_Zone,73.2,0,100.45,49.8,60.5,0,3.75,0
2022-09-18,East_Zone,77.8,0,99.38,54.6,55.3,0,3.75,0
2022-09-19,East_Zone,73.0,0,99.44,53.5,68.3,0,3.75,0
2022-09-20,East_Zone,71.0,0,99.44,51.9,56.8,0,3.75,0
2022-09-21,East_Zone,71.9,0,98.52,54.6,64.7,0,3.75,0
2022-09-22,East_Zone,76.0,0,100.65,46.0,55.6,0,3.75,0
2022-09-23,East_Zone,69.9,0,99.37,50.6,60.3,0,3.75,0
2022-09-24,East_Zone,72.5,0,99.19,49.2,62.3,0,3.75,0
2022-09-25,East_Zone,76.5,0,99.7,49.8,60.7,0,3.75,0
2022-09-26,East_Zone,69.9,0,99.95,52.4,58.7,0,3.75,0
2022-09-27,East_Zone,70.9,0,97.76,48.5,57.5,0,3.75,0
2022-09-28,East_Zone,68.9,0,99.06,59.3,58.0,0,3.75,0
2022-09-29,East_Zone,71.3,0,101.24,55.3,56.6,0,3.75,0
2022-09-30,East_Zone,72.4,0,100.66,50.1,61.7,0,3.75,0
2022-10-01,East_Zone,73.3,0,98.89,45.6,69.2,0,3.75,0
2022-10-02,East_Zone,71.2,0,102.73,51.8,73.8,0,3.75,0
2022-10-03,East_Zone,72.9,0,101.67,52.3,63.0,0,3.75,0
2022-10-04,East_Zone,76.9,0,102.36,51.4,77.4,0,3.75,0
2022-10-05,East_Zone,75.0,0,101.55,63.8,57.7,0,3.75,0
2022-10-06,East_Zone,80.4,0,101.53,47.0,51.0,0,3.75,0
2022-10-07,East_Zone,72.0,0,101.42,53.8,72.0,0,3.75,0
2022-10-08,East_Zone,72.7,0,103.7,54.0,64.3,0,3.75,0
2022-10-09,East_Zone,74.5,0,101.54,52.6,70.1,0,3.75,0
2022-10-10,East_Zone,72.5,0,103.17,46.5,55.1,0,3.75,0
2022-10-11,East_Zone,73.9,0,101.6,53.5,65.5,0,3.75,0
2022-10-12,East_Zone,68.2,0,101.49,54.3,61.3,0,3.75,0
2022-10-13,East_Zone,72.9,0,102.43,56.8,70.1,0,3.75,0
2022-10-14,East_Zone,76.6,0,100.75,55.2,54.8,0,3.75,0
2022-10-15,East_Zone,79.7,0,102.72,59.0,57.1,0,3.75,0
2022-10-16,East_Zone,78.3,0,101.93,45.6,62.9,0,3.75,0
2022-10-17,East_Zone,74.4,0,101.53,52.7,66.1,0,3.75,0
2022-10-18,East_Zone,75.4,0,101.32,63.5,46.4,0,3.75,0
2022-10-19,East_Zone,75.0,0,104.07,58.9,62.6,0,3.75,0
2022-10-20,East_Zone,72.3,0,102.07,48.0,69.1,0,3.75,0
2022-10-21,East_Zone,71.1,0,102.04,54.2,57.6,0,3.75,0
2022-10-22,East_Zone,74.7,0,103.01,50.0,62.1,0,3.75,0
2022-10-23,East_Zone,73.7,0,101.3,51.8,69.6,0,3.75,0
2022-10-24,East_Zone,76.5,0,103.29,62.3,56.4,0,3.75,0
2022-10-25,East_Zone,66.9,0,102.14,57.7,59.5,0,3.75,0
2022-10-26,East_Zone,73.5,0,100.8,47.2,52.1,0,3.75,0
2022-10-27,East_Zone,77.6,0,101.67,50.6,62.2,0,3.75,0
2022-10-28,East_Zone,75.7,0,101.12,53.5,56.5,0,3.75,0
2022-10-29,East_Zone,71.1,0,102.31,52.9,67.9,0,3.75,0
2022-10-30,East_Zone,70.1,0,101.45,54.8,61.8,0,3.75,0
2022-10-31,East_Zone,73.9,0,101.36,50.4,58.6,0,3.75,0
2022-11-01,East_Zone,76.4,0,102.57,52.6,70.6,0,3.75,0
2022-11-02,East_Zone,75.5,0,102.34,50.8,61.8,0,3.75,0
2022-11-03,East_Zone,74.3,0,103.53,52.9,63.5,0,3.75,0
2022-11-04,East_Zone,75.9,0,103.5,57.2,54.2,0,3.75,0
2022-11-05,East_Zone,74.8,0,102.42,55.2,59.3,0,3.75,0
2022-11-06,East_Zone,75.8,0,102.88,51.3,60.0,0,3.75,0
2022-11-07,East_Zone,76.8,0,100.99,57.9,61.1,0,3.75,0
2022-11-08,East_Zone,72.7,0,103.11,58.5,66.5,0,3.75,0
2022-11-09,East_Zone,71.3,0,102.85,54.1,52.9,0,3.75,0
2022-11-10,East_Zone,76.2,0,103.42,53.3,64.8,0,3.75,0
2022-11-11,East_Zone,72.5,0,102.18,60.9,61.8,0,3.75,0
2022-11-12,East_Zone,68.2,0,102.21,60.3,57.5,0,3.75,0
2022-11-13,East_Zone,78.3,0,102.24,47.8,76.0,0,3.75,0
2022-11-14,East_Zone,74.8,0,103.99,59.4,58.1,0,3.75,0
2022-11-15,East_Zone,74.6,0,102.86,61.0,50.9,0,3.75,0
2022-11-16,East_Zone,73.4,0,101.11,56.1,42.8,0,3.75,0
2022-11-17,East_Zone,76.5,0,103.27,52.4,53.9,0,3.75,0
2022-11-18,East_Zone,70.2,0,102.19,52.5,57.3,0,3.75,0
2022-11-19,East_Zone,74.0,0,103.76,61.3,60.9,0,3.75,0
2022-11-20,East_Zone,74.8,0,103.24,57.6,63.0,0,3.75,0
2022-11-21,East_Zone,75.7,0,103.97,56.8,58.7,0,3.75,0
2022-11-22,East_Zone,68.9,0,103.79,63.8,52.9,0,3.75,0
2022-11-23,East_Zone,75.8,0,103.72,50.5,58.1,0,3.75,0
2022-11-24,East_Zone,72.7,0,103.95,54.2,58.9,0,3.75,0
2022-11-25,East_Zone,72.0,0,103.65,55.2,68.7,0,3.75,0
2022-11-26,East_Zone,69.3,0,102.17,53.0,62.8,0,3.75,0
2022-11-27,East_Zone,80.7,0,101.75,46.3,51.7,0,3.75,0
2022-11-28,East_Zone,73.6,0,102.09,57.9,70.4,0,3.75,0
2022-11-29,East_Zone,74.7,0,103.68,51.5,63.5,0,3.75,0
2022-11-30,East_Zone,70.8,0,100.76,50.2,60.1,0,3.75,0
2022-12-01,East_Zone,69.4,0,103.0,52.8,63.9,0,3.75,0
2022-12-02,East_Zone,76.4,0,102.78,53.2,76.1,0,3.75,0
2022-12-03,East_Zone,70.0,0,104.3,54.2,73.8,0,3.75,0
2022-12-04,East_Zone,77.9,0,102.99,58.1,71.2,0,3.75,0
2022-12-05,East_Zone,79.4,0,102.77,58.8,68.0,0,3.75,0
2022-12-06,East_Zone,71.7,0,104.48,53.8,77.1,0,3.75,0
2022-12-07,East_Zone,72.6,0,103.11,51.9,62.9,0,3.75,0
2022-12-08,East_Zone,66.4,0,102.98,53.7,64.2,0,3.75,0
2022-12-09,East_Zone,68.8,0,102.77,50.5,68.3,0,3.75,0
2022-12-10,East_Zone,75.9,0,103.58,54.3,73.5,0,3.75,0
2022-12-11,East_Zone,77.8,0,102.99,50.4,65.2,0,3.75,0
