Date,Region,Humidity_pct,Rainfall_mm,Heat_Index_C,Wind_Speed_kmph,UV_Index,Extreme_Weather_Flag
2022-02-01,East_Zone,82.9,0.0,14.9,11.1,3.3,0
2022-02-02,East_Zone,78.2,0.0,18.3,1.8,4.0,0
2022-02-03,East_Zone,83.4,0.3,12.1,5.2,3.5,0
2022-02-04,East_Zone,78.7,0.0,9.7,2.2,2.9,0
2022-02-05,East_Zone,79.7,0.0,12.3,6.5,4.1,0
2022-02-06,East_Zone,81.8,0.0,12.0,9.1,3.8,0
2022-02-07,East_Zone,83.5,0.0,14.3,6.5,3.2,0
2022-02-08,East_Zone,75.0,0.4,18.4,5.6,4.3,0
2022-02-09,East_Zone,80.8,0.2,16.3,10.0,3.1,0
2022-02-10,East_Zone,78.3,0.0,14.0,7.0,3.4,0
2022-02-11,East_Zone,76.9,0.0,17.6,8.5,3.4,0
2022-02-12,East_Zone,83.4,0.0,14.5,8.1,3.9,0
2022-02-13,East_Zone,69.5,0.0,14.2,1.0,3.2,0
2022-02-14,East_Zone,72.0,0.0,15.8,5.8,4.0,0
2022-02-15,East_Zone,74.3,0.0,10.4,2.8,3.6,0
2022-02-16,East_Zone,69.0,2.3,12.3,3.5,3.1,0
2022-02-17,East_Zone,78.5,0.0,10.1,10.4,4.4,0
2022-02-18,East_Zone,83.9,0.0,13.1,4.9,3.0,0
2022-02-19,East_Zone,80.2,0.0,10.7,11.7,2.4,0
2022-02-20,East_Zone,78.0,0.0,18.3,1.8,4.2,0
2022-02-21,East_Zone,83.3,0.0,16.9,2.7,2.3,0
2022-02-22,East_Zone,85.2,2.2,15.8,8.3,4.4,0
2022-02-23,East_Zone,77.8,0.0,16.4,5.0,3.6,0
2022-02-24,East_Zone,86.7,0.0,13.5,6.9,2.6,0
2022-02-25,East_Zone,77.8,0.0,17.8,5.7,3.1,0
2022-02-26,East_Zone,74.5,0.0,15.5,5.6,2.5,0
2022-02-27,East_Zone,75.2,0.0,16.3,5.1,3.8,0
2022-02-28,East_Zone,71.8,0.0,14.6,6.5,2.7,0
2022-03-01,East_Zone,36.6,0.0,42.4,7.9,10.0,0
2022-03-02,East_Zone,34.8,0.0,60.1,10.8,9.9,1
2022-03-03,East_Zone,48.8,0.0,34.1,5.4,9.1,0
2022-03-04,East_Zone,53.5,0.0,34.9,4.8,9.6,0
2022-03-05,East_Zone,37.2,0.0,33.4,4.4,9.8,0
2022-03-06,East_Zone,48.9,0.0,28.9,10.4,9.9,0
2022-03-07,East_Zone,45.6,0.0,22.0,8.1,8.5,0
2022-03-08,East_Zone,48.6,0.0,30.4,1.0,9.2,0
2022-03-09,East_Zone,41.0,0.1,42.1,1.0,9.2,0
2022-03-10,East_Zone,36.3,0.0,30.3,3.5,9.4,0
2022-03-11,East_Zone,47.8,3.6,39.2,6.7,9.0,0
2022-03-12,East_Zone,34.9,0.0,53.8,5.9,9.7,0
2022-03-13,East_Zone,35.1,0.0,55.0,7.5,9.7,0
2022-03-14,East_Zone,40.8,0.0,29.5,5.5,9.4,0
2022-03-15,East_Zone,40.7,0.0,34.6,10.2,9.4,0
2022-03-16,East_Zone,46.3,0.0,35.5,8.3,9.7,0
2022-03-17,East_Zone,44.6,0.0,31.2,6.2,9.2,0
2022-03-18,East_Zone,46.3,0.0,34.0,9.4,9.0,0
2022-03-19,East_Zone,46.0,0.0,35.2,1.1,9.5,0
2022-03-20,East_Zone,52.8,0.0,31.0,5.7,8.7,0
2022-03-21,East_Zone,45.2,0.0,28.5,6.4,9.5,0
2022-03-22,East_Zone,36.8,0.0,33.3,7.8,9.2,0
2022-03-23,East_Zone,49.4,0.0,36.7,1.0,9.5,0
2022-03-24,East_Zone,44.7,0.0,29.5,5.2,9.4,0
2022-03-25,East_Zone,53.5,0.0,27.4,7.2,10.1,0
2022-03-26,East_Zone,43.5,0.0,43.4,7.4,9.8,0
2022-03-27,East_Zone,40.1,0.0,45.1,9.6,9.7,0
2022-03-28,East_Zone,45.4,0.0,36.7,8.3,9.0,0
2022-03-29,East_Zone,53.2,0.0,40.2,5.8,9.9,0
2022-03-30,East_Zone,53.7,0.0,40.7,8.0,9.3,0
2022-03-31,East_Zone,35.2,0.0,69.3,5.4,9.3,1
2022-04-01,East_Zone,46.4,0.0,31.4,6.4,9.2,0
2022-04-02,East_Zone,45.6,0.0,50.8,8.4,9.8,0
2022-04-03,East_Zone,32.5,0.0,57.2,5.9,9.5,1
2022-04-04,East_Zone,43.8,0.0,41.4,7.1,9.5,0
2022-04-05,East_Zone,41.9,0.0,41.1,8.9,9.5,0
2022-04-06,East_Zone,48.8,0.0,28.3,8.1,9.1,0
2022-04-07,East_Zone,38.9,0.0,36.7,9.7,10.2,0
2022-04-08,East_Zone,38.1,0.0,29.4,13.0,8.5,0
2022-04-09,East_Zone,30.2,0.0,41.5,8.1,10.9,0
2022-04-10,East_Zone,37.0,0.0,37.6,4.6,9.5,0
2022-04-11,East_Zone,43.4,0.0,30.8,7.5,9.6,0
2022-04-12,East_Zone,40.8,0.0,39.8,7.4,9.6,0
2022-04-13,East_Zone,52.4,0.0,42.7,7.8,8.5,0
2022-04-14,East_Zone,52.5,0.0,29.2,10.5,8.5,0
2022-04-15,East_Zone,35.7,0.0,43.9,1.0,9.4,0
2022-04-16,East_Zone,48.4,1.8,29.3,10.5,9.8,0
2022-04-17,East_Zone,36.5,0.0,52.3,11.6,9.0,0
2022-04-18,East_Zone,43.0,0.0,33.8,7.7,8.9,0
2022-04-19,East_Zone,48.5,0.0,27.6,7.8,9.2,0
2022-04-20,East_Zone,41.3,0.0,57.6,5.3,10.2,0
2022-04-21,East_Zone,35.6,0.0,57.4,6.0,10.2,1
2022-04-22,East_Zone,44.3,0.0,56.0,8.1,9.2,0
2022-04-23,East_Zone,36.6,0.0,38.4,7.9,8.6,0
2022-04-24,East_Zone,41.2,0.0,44.2,8.2,10.0,0
2022-04-25,East_Zone,60.7,0.0,28.4,7.9,10.0,0
2022-04-26,East_Zone,43.0,0.0,42.0,8.7,9.4,0
2022-04-27,East_Zone,49.9,8.4,41.8,8.4,8.8,0
2022-04-28,East_Zone,47.9,0.0,27.9,2.9,8.9,0
2022-04-29,East_Zone,45.6,0.0,40.1,8.5,9.8,0
2022-04-30,East_Zone,45.1,0.0,31.9,11.6,9.2,0
2022-05-01,East_Zone,38.7,0.0,49.5,5.9,10.6,0
2022-05-02,East_Zone,38.4,0.0,38.8,10.5,10.1,0
2022-05-03,East_Zone,43.8,0.0,43.3,3.2,9.7,0
2022-05-04,East_Zone,39.7,0.0,34.4,5.9,8.2,0
2022-05-05,East_Zone,46.9,0.0,37.6,4.1,9.0,0
2022-05-06,East_Zone,44.9,0.0,53.7,10.1,9.5,0
2022-05-07,East_Zone,41.2,0.0,51.9,10.9,9.4,0
2022-05-08,East_Zone,43.9,0.0,31.7,5.7,9.4,0
2022-05-09,East_Zone,46.3,0.0,35.8,9.5,9.5,0
2022-05-10,East_Zone,39.5,0.0,43.7,11.0,8.7,0
2022-05-11,East_Zone,45.9,0.0,46.3,5.9,10.1,0
2022-05-12,East_Zone,29.6,2.1,47.0,6.4,9.9,0
2022-05-13,East_Zone,42.5,0.0,34.5,8.2,9.6,0
2022-05-14,East_Zone,31.3,0.0,39.7,3.5,10.1,0
2022-05-15,East_Zone,36.4,0.0,33.9,6.3,9.0,0
2022-05-16,East_Zone,49.9,0.0,40.4,12.4,10.3,0
2022-05-17,East_Zone,44.1,0.0,52.5,4.5,9.7,0
2022-05-18,East_Zone,40.7,0.0,33.8,8.6,10.3,0
2022-05-19,East_Zone,35.3,0.0,36.4,7.6,9.0,0
2022-05-20,East_Zone,27.3,0.0,36.3,5.5,10.4,0
2022-05-21,East_Zone,43.3,0.0,30.0,6.7,8.7,0
2022-05-22,East_Zone,53.7,0.0,48.9,11.3,11.1,0
2022-05-23,East_Zone,44.2,2.9,42.3,7.7,9.0,0
2022-05-24,East_Zone,42.1,0.0,32.4,8.1,10.0,0
2022-05-25,East_Zone,48.7,0.0,30.0,10.8,9.0,0
2022-05-26,East_Zone,33.7,0.0,39.8,5.1,10.1,0
2022-05-27,East_Zone,41.9,0.0,36.5,2.9,9.4,0
2022-05-28,East_Zone,42.1,0.0,43.0,11.3,9.0,0
2022-05-29,East_Zone,41.7,0.0,40.8,6.4,7.9,0
2022-05-30,East_Zone,46.7,0.0,40.3,8.7,11.0,0
2022-05-31,East_Zone,46.2,0.0,34.5,3.7,9.4,0
2022-06-01,East_Zone,98.6,5.3,24.5,15.2,3.7,0
2022-06-02,East_Zone,88.4,9.3,41.3,10.7,5.9,0
2022-06-03,East_Zone,98.5,0.0,26.6,14.2,6.0,0
2022-06-04,East_Zone,99.0,0.0,46.1,12.1,5.3,0
2022-06-05,East_Zone,86.5,41.5,43.3,11.4,5.4,0
2022-06-06,East_Zone,91.4,0.0,23.6,13.1,5.4,0
2022-06-07,East_Zone,95.1,1.2,73.7,7.1,6.8,0
2022-06-08,East_Zone,93.7,0.0,25.5,10.5,5.6,0
2022-06-09,East_Zone,99.0,0.0,23.8,16.3,6.3,0
2022-06-10,East_Zone,91.1,7.6,33.3,15.0,6.3,0
2022-06-11,East_Zone,99.0,0.5,45.7,10.8,5.6,0
2022-06-12,East_Zone,93.0,0.0,39.7,15.6,4.8,0
2022-06-13,East_Zone,94.6,35.5,33.9,11.4,5.5,0
2022-06-14,East_Zone,99.0,4.2,40.7,16.2,6.0,0
2022-06-15,East_Zone,90.8,5.0,37.3,13.7,5.7,0
2022-06-16,East_Zone,92.0,44.5,22.1,13.0,5.7,0
2022-06-17,East_Zone,91.1,29.7,33.0,13.7,6.2,0
2022-06-18,East_Zone,99.0,0.0,21.1,21.7,5.6,0
2022-06-19,East_Zone,87.5,32.8,24.5,11.7,5.3,0
2022-06-20,East_Zone,92.5,26.7,62.3,14.7,6.3,0
2022-06-21,East_Zone,89.0,5.8,42.3,16.3,7.1,0
2022-06-22,East_Zone,99.0,47.7,26.1,11.1,4.7,0
2022-06-23,East_Zone,80.4,39.4,35.7,9.2,6.0,0
2022-06-24,East_Zone,91.4,0.0,24.4,12.2,6.6,0
2022-06-25,East_Zone,85.1,0.0,31.3,16.3,4.9,0
2022-06-26,East_Zone,89.8,102.6,29.9,13.0,6.2,1
2022-06-27,East_Zone,95.2,0.0,30.7,13.3,6.3,0
2022-06-28,East_Zone,90.9,14.7,42.6,16.7,4.9,0
2022-06-29,East_Zone,91.6,15.6,36.1,11.6,6.1,0
2022-06-30,East_Zone,89.2,0.0,54.5,13.7,5.8,0
2022-07-01,East_Zone,96.3,9.1,24.6,9.5,5.4,0
2022-07-02,East_Zone,90.4,0.0,24.3,15.0,5.3,0
2022-07-03,East_Zone,93.6,10.7,57.2,14.7,6.7,0
2022-07-04,East_Zone,92.9,0.0,60.9,16.4,5.9,0
2022-07-05,East_Zone,94.9,21.7,36.1,10.6,5.4,0
2022-07-06,East_Zone,95.5,10.4,37.7,13.4,5.4,0
2022-07-07,East_Zone,93.3,24.1,43.1,10.2,5.6,0
2022-07-08,East_Zone,99.0,0.0,36.2,13.3,5.0,0
2022-07-09,East_Zone,92.2,1.4,37.6,18.4,5.4,0
2022-07-10,East_Zone,94.6,12.0,23.1,13.0,5.5,0
2022-07-11,East_Zone,91.8,21.7,24.1,9.9,5.7,0
2022-07-12,East_Zone,90.6,44.7,23.8,12.0,6.2,0
2022-07-13,East_Zone,86.2,39.7,37.1,9.2,5.9,0
2022-07-14,East_Zone,91.6,0.0,23.2,10.1,5.1,0
2022-07-15,East_Zone,91.7,16.5,40.9,16.0,5.1,0
2022-07-16,East_Zone,97.6,32.2,23.4,9.7,5.6,0
2022-07-17,East_Zone,94.3,15.2,26.6,14.9,5.5,0
2022-07-18,East_Zone,90.6,7.6,25.9,14.1,5.5,0
2022-07-19,East_Zone,99.0,19.0,20.2,12.4,5.4,0
2022-07-20,East_Zone,95.1,29.2,46.8,14.7,6.1,0
2022-07-21,East_Zone,92.6,5.7,32.9,11.2,5.8,0
2022-07-22,East_Zone,90.0,35.8,33.4,16.5,5.5,0
2022-07-23,East_Zone,93.9,23.1,48.1,11.9,5.3,0
2022-07-24,East_Zone,95.9,37.0,25.1,12.8,5.1,0
2022-07-25,East_Zone,87.9,18.5,24.7,12.5,6.0,0
2022-07-26,East_Zone,94.2,0.0,25.7,16.1,5.3,0
2022-07-27,East_Zone,94.7,0.0,33.6,15.6,4.8,0
2022-07-28,East_Zone,85.8,41.2,50.7,6.1,6.6,0
2022-07-29,East_Zone,92.9,35.6,42.1,14.8,5.2,0
2022-07-30,East_Zone,83.8,16.2,44.5,8.8,5.9,0
2022-07-31,East_Zone,99.0,0.0,32.4,13.0,5.9,0
2022-08-01,East_Zone,99.0,9.4,25.9,13.7,5.5,0
2022-08-02,East_Zone,93.0,84.5,26.2,12.9,4.1,1
2022-08-03,East_Zone,96.1,32.0,26.2,15.5,5.8,0
2022-08-04,East_Zone,79.8,7.0,38.5,16.2,6.6,0
2022-08-05,East_Zone,85.9,68.7,41.5,11.7,6.3,1
2022-08-06,East_Zone,89.9,17.2,45.0,11.6,4.5,0
2022-08-07,East_Zone,85.8,0.0,44.6,13.9,7.1,0
2022-08-08,East_Zone,94.9,0.0,47.2,9.4,5.0,0
2022-08-09,East_Zone,99.0,58.1,33.5,12.6,5.0,0
2022-08-10,East_Zone,89.1,30.7,25.0,18.0,6.0,0
2022-08-11,East_Zone,86.8,0.0,46.2,9.5,6.1,0
2022-08-12,East_Zone,94.9,0.0,31.9,13.0,5.7,0
2022-08-13,East_Zone,99.0,0.0,32.4,12.2,5.3,0
2022-08-14,East_Zone,84.8,0.0,45.7,20.0,6.6,0
2022-08-15,East_Zone,91.4,9.6,54.8,12.4,5.9,0
2022-08-16,East_Zone,99.0,16.0,26.6,12.6,4.6,0
2022-08-17,East_Zone,84.0,21.5,37.5,10.9,6.5,0
2022-08-18,East_Zone,85.1,49.7,42.0,14.0,5.9,0
2022-08-19,East_Zone,92.8,32.4,25.1,14.8,6.2,0
2022-08-20,East_Zone,91.0,15.9,31.7,11.3,6.0,0
2022-08-21,East_Zone,96.5,27.3,39.6,17.0,7.1,0
2022-08-22,East_Zone,95.2,88.5,26.6,14.8,5.4,1
2022-08-23,East_Zone,87.1,38.1,23.3,16.6,5.4,0
2022-08-24,East_Zone,96.4,18.0,31.4,13.0,6.0,0
2022-08-25,East_Zone,90.3,15.4,34.1,14.7,5.5,0
2022-08-26,East_Zone,99.0,25.6,36.2,13.4,6.1,0
2022-08-27,East_Zone,89.5,49.1,36.6,18.4,3.9,0
2022-08-28,East_Zone,87.9,8.1,45.9,14.3,5.8,0
2022-08-29,East_Zone,93.9,43.1,47.7,14.0,5.8,0
2022-08-30,East_Zone,98.3,17.6,25.9,12.6,5.5,0
2022-08-31,East_Zone,95.0,0.0,37.6,12.5,5.2,0
2022-09-01,East_Zone,63.2,0.0,24.0,6.7,7.0,0
2022-09-02,East_Zone,71.7,0.0,31.5,8.5,6.4,0
2022-09-03,East_Zone,67.6,0.0,22.0,3.9,6.5,0
2022-09-04,East_Zone,69.6,0.0,33.3,6.4,6.7,0
2022-09-05,East_Zone,64.1,0.0,24.7,6.6,6.8,0
2022-09-06,East_Zone,72.9,3.0,25.6,7.1,7.4,0
2022-09-07,East_Zone,68.9,0.0,21.7,1.0,6.5,0
2022-09-08,East_Zone,66.7,3.8,21.4,3.2,6.8,0
2022-09-09,East_Zone,74.9,0.0,24.5,1.9,6.6,0
2022-09-10,East_Zone,73.9,0.0,22.2,6.1,6.1,0
2022-09-11,East_Zone,66.3,0.0,29.8,3.3,6.6,0
2022-09-12,East_Zone,78.0,0.0,25.4,4.5,6.3,0
2022-09-13,East_Zone,70.2,0.0,22.6,2.4,6.7,0
2022-09-14,East_Zone,73.4,0.0,21.2,4.8,6.4,0
2022-09-15,East_Zone,73.2,0.0,23.5,2.6,5.9,0
2022-09-16,East_Zone,68.9,0.0,23.4,8.3,6.3,0
2022-09-17,East_Zone,73.4,0.0,25.0,7.4,5.6,0
2022-09-18,East_Zone,69.5,0.0,23.0,6.5,6.3,0
2022-09-19,East_Zone,68.0,0.0,26.5,5.1,6.6,0
2022-09-20,East_Zone,76.1,2.1,31.1,1.0,7.7,0
2022-09-21,East_Zone,67.1,0.0,22.8,4.6,7.2,0
2022-09-22,East_Zone,59.2,0.0,24.5,3.7,5.9,0
2022-09-23,East_Zone,77.2,0.0,31.9,6.7,6.8,0
2022-09-24,East_Zone,82.3,0.0,30.9,7.9,6.8,0
2022-09-25,East_Zone,70.9,1.1,21.8,7.0,6.2,0
2022-09-26,East_Zone,59.9,0.0,28.6,9.8,6.5,0
2022-09-27,East_Zone,72.1,0.0,20.6,4.3,6.1,0
2022-09-28,East_Zone,65.7,0.0,37.4,4.2,7.9,0
2022-09-29,East_Zone,68.9,0.0,28.6,9.1,6.3,0
2022-09-30,East_Zone,69.1,0.0,18.9,6.5,6.4,0
2022-10-01,East_Zone,73.5,0.0,25.6,5.3,5.0,0
2022-10-02,East_Zone,72.4,0.0,29.2,11.5,7.1,0
2022-10-03,East_Zone,66.3,0.0,20.3,7.7,7.0,0
2022-10-04,East_Zone,77.5,0.0,20.0,5.4,5.6,0
2022-10-05,East_Zone,81.8,0.0,24.1,3.9,6.1,0
2022-10-06,East_Zone,74.4,0.0,20.7,10.0,6.6,0
2022-10-07,East_Zone,70.6,0.0,22.8,6.6,6.4,0
2022-10-08,East_Zone,70.0,0.0,25.5,6.1,6.8,0
2022-10-09,East_Zone,75.2,0.0,23.2,8.0,6.2,0
2022-10-10,East_Zone,60.9,0.0,28.7,8.6,7.7,0
2022-10-11,East_Zone,75.7,0.0,18.6,7.6,5.8,0
2022-10-12,East_Zone,69.2,2.4,24.7,8.7,8.1,0
2022-10-13,East_Zone,81.6,0.5,22.7,7.4,7.1,0
2022-10-14,East_Zone,69.3,2.3,26.3,7.7,7.1,0
2022-10-15,East_Zone,78.7,0.1,26.1,3.8,5.9,0
2022-10-16,East_Zone,61.9,0.0,35.1,11.4,7.3,0
2022-10-17,East_Zone,72.8,0.0,28.9,2.3,7.0,0
2022-10-18,East_Zone,74.9,0.0,21.1,6.9,5.0,0
2022-10-19,East_Zone,65.2,0.0,29.1,2.0,5.8,0
2022-10-20,East_Zone,72.6,0.0,23.8,5.7,6.7,0
2022-10-21,East_Zone,76.5,0.0,25.9,4.3,6.5,0
2022-10-22,East_Zone,69.2,0.0,25.3,6.4,6.2,0
2022-10-23,East_Zone,62.7,0.0,24.8,7.0,7.1,0
2022-10-24,East_Zone,70.0,0.0,26.6,3.1,6.0,0
2022-10-25,East_Zone,66.7,0.0,24.6,5.9,6.2,0
2022-10-26,East_Zone,69.0,2.5,25.5,10.2,6.1,0
2022-10-27,East_Zone,71.1,0.0,24.2,2.1,6.8,0
2022-10-28,East_Zone,63.1,0.0,23.9,3.4,5.4,0
2022-10-29,East_Zone,65.6,0.0,20.6,8.6,6.0,0
2022-10-30,East_Zone,71.1,2.6,32.5,6.2,5.7,0
2022-10-31,East_Zone,68.7,0.0,24.4,6.5,6.3,0
2022-11-01,East_Zone,55.7,0.0,30.7,9.1,7.1,0
2022-11-02,East_Zone,77.1,2.3,21.4,3.6,6.8,0
2022-11-03,East_Zone,73.1,0.0,23.7,4.4,6.0,0
2022-11-04,East_Zone,67.4,0.0,25.1,4.1,6.8,0
2022-11-05,East_Zone,63.9,0.5,25.9,5.0,6.4,0
2022-11-06,East_Zone,74.0,0.0,29.0,10.0,7.4,0
2022-11-07,East_Zone,72.9,10.8,24.8,1.0,6.4,0
2022-11-08,East_Zone,83.3,0.0,24.4,2.4,4.7,0
2022-11-09,East_Zone,73.0,0.0,25.2,1.9,7.0,0
2022-11-10,East_Zone,73.7,0.0,23.8,10.2,6.2,0
2022-11-11,East_Zone,73.6,0.0,19.3,4.2,6.1,0
2022-11-12,East_Zone,77.6,0.0,20.8,5.0,6.5,0
2022-11-13,East_Zone,76.1,0.0,21.7,1.2,5.5,0
2022-11-14,East_Zone,81.0,0.0,18.8,5.2,6.2,0
2022-11-15,East_Zone,69.2,0.0,23.7,8.6,6.8,0
2022-11-16,East_Zone,67.4,0.0,29.3,6.8,6.8,0
2022-11-17,East_Zone,68.1,0.0,25.9,5.7,6.2,0
2022-11-18,East_Zone,73.2,0.0,31.1,1.3,7.2,0
2022-11-19,East_Zone,78.8,0.0,24.5,5.0,5.9,0
2022-11-20,East_Zone,67.0,0.0,29.9,6.4,6.3,0
2022-11-21,East_Zone,69.6,0.0,23.8,3.0,6.4,0
2022-11-22,East_Zone,70.2,4.5,32.6,8.0,6.9,0
2022-11-23,East_Zone,71.8,0.0,21.6,8.7,6.1,0
2022-11-24,East_Zone,75.0,0.0,26.3,4.4,7.3,0
2022-11-25,East_Zone,58.2,0.0,28.6,8.2,6.8,0
2022-11-26,East_Zone,69.3,0.0,21.0,5.7,6.3,0
2022-11-27,East_Zone,69.8,0.0,20.4,9.4,6.4,0
2022-11-28,East_Zone,59.5,0.0,24.9,12.1,6.9,0
2022-11-29,East_Zone,65.6,0.0,26.0,2.7,6.7,0
2022-11-30,East_Zone,67.7,0.0,22.9,8.3,5.3,0
2022-12-01,East_Zone,77.9,0.0,15.2,9.9,4.2,0
2022-12-02,East_Zone,86.7,7.8,11.5,3.1,3.4,0
2022-12-03,East_Zone,78.7,2.8,13.5,4.3,3.8,0
2022-12-04,East_Zone,71.6,0.0,18.8,4.2,3.4,0
2022-12-05,East_Zone,80.2,0.0,12.6,5.6,2.3,0
2022-12-06,East_Zone,83.3,0.0,16.5,4.9,2.2,0
2022-12-07,East_Zone,73.4,0.0,16.2,5.4,3.0,0
2022-12-08,East_Zone,76.0,1.8,12.4,8.5,3.7,0
2022-12-09,East_Zone,80.9,0.0,16.5,1.0,4.4,0
2022-12-10,East_Zone,77.7,0.0,15.4,3.1,3.7,0
2022-12-11,East_Zone,82.1,0.0,15.3,8.0,2.9,0
2022-12-12,East_Zone,78.4,0.0,15.9,7.7,3.1,0
2022-12-13,East_Zone,83.0,0.0,14.2,2.8,4.3,0
2022-12-14,East_Zone,72.9,0.0,16.5,7.7,2.8,0
2022-12-15,East_Zone,78.3,0.0,16.1,10.0,4.8,0
2022-12-16,East_Zone,77.5,1.5,15.8,5.9,4.7,0
2022-12-17,East_Zone,71.3,0.0,17.7,3.0,4.9,0
2022-12-18,East_Zone,73.1,0.0,11.8,8.6,3.6,0
2022-12-19,East_Zone,81.5,5.7,16.5,11.2,3.4,0
2022-12-20,East_Zone,77.9,0.0,13.9,3.3,3.7,0
2022-12-21,East_Zone,74.8,0.0,13.5,6.1,4.0,0
2022-12-22,East_Zone,77.3,0.0,17.1,9.3,3.2,0
2022-12-23,East_Zone,85.6,0.0,13.4,6.3,2.8,0
2022-12-24,East_Zone,65.0,0.0,19.3,1.0,3.5,0
2022-12-25,East_Zone,72.8,0.0,12.9,7.3,2.9,0
2022-12-26,East_Zone,74.5,0.0,14.8,3.1,4.2,0
2022-12-27,East_Zone,85.5,0.0,16.3,2.2,3.2,0
2022-12-28,East_Zone,81.0,0.0,14.0,1.0,3.5,0
2022-12-29,East_Zone,83.7,0.0,13.5,9.6,4.0,0
2022-12-30,East_Zone,69.9,0.7,20.6,3.5,4.5,0
2022-12-31,East_Zone,76.4,1.1,10.0,7.0,3.4,0
2023-01-01,East_Zone,81.5,0.0,14.5,7.7,3.7,0
2023-01-02,East_Zone,78.9,1.9,15.6,6.5,2.9,0
2023-01-03,East_Zone,84.6,0.0,10.2,6.9,3.9,0
2023-01-04,East_Zone,77.5,0.0,15.9,7.1,4.3,0
2023-01-05,East_Zone,81.2,0.0,13.7,6.4,2.3,0
2023-01-06,East_Zone,79.0,0.0,16.4,3.7,4.6,0
2023-01-07,East_Zone,82.4,0.0,15.8,3.5,3.1,0
2023-01-08,East_Zone,83.0,0.0,15.1,5.7,3.9,0
2023-01-09,East_Zone,69.0,0.0,18.2,5.6,3.7,0
2023-01-10,East_Zone,70.9,0.0,9.7,7.3,3.2,0
2023-01-11,East_Zone,83.2,0.0,16.4,9.3,3.4,0
2023-01-12,East_Zone,85.4,0.0,14.2,7.0,2.9,0
2023-01-13,East_Zone,72.9,0.0,16.7,3.6,3.9,0
2023-01-14,East_Zone,73.6,2.8,8.5,1.0,3.0,0
2023-01-15,East_Zone,77.8,2.4,17.9,3.7,2.9,0
2023-01-16,East_Zone,80.5,0.0,20.2,2.0,3.1,0
2023-01-17,East_Zone,87.4,0.0,16.0,3.8,2.8,0
2023-01-18,East_Zone,81.7,0.0,14.8,6.7,3.2,0
2023-01-19,East_Zone,77.7,0.0,14.1,6.3,3.7,0
2023-01-20,East_Zone,76.2,0.0,12.2,11.6,2.9,0
2023-01-21,East_Zone,81.1,0.0,11.6,7.4,3.9,0
2023-01-22,East_Zone,76.5,2.8,16.6,11.7,3.5,0
2023-01-23,East_Zone,75.8,0.0,11.8,8.1,3.2,0
2023-01-24,East_Zone,89.4,1.6,14.7,9.3,3.5,0
2023-01-25,East_Zone,89.7,0.0,12.1,4.9,4.2,0
2023-01-26,East_Zone,85.5,0.0,13.7,2.8,2.6,0
2023-01-27,East_Zone,73.1,0.0,17.2,4.7,4.6,0
2023-01-28,East_Zone,82.3,0.0,16.7,6.0,4.2,0
2023-01-29,East_Zone,83.8,0.0,12.4,4.1,3.4,0
2023-01-30,East_Zone,81.6,2.8,14.3,3.0,4.2,0
2023-01-31,East_Zone,85.5,0.0,14.5,7.3,3.3,0
2023-02-01,East_Zone,79.0,0.0,20.3,3.0,3.9,0
2023-02-02,East_Zone,85.8,0.0,9.9,1.4,2.9,0
2023-02-03,East_Zone,79.2,0.0,20.0,2.6,4.3,0
2023-02-04,East_Zone,82.7,0.0,11.7,5.3,2.9,0
2023-02-05,East_Zone,72.1,0.0,11.6,3.0,3.3,0
2023-02-06,East_Zone,81.9,0.0,10.9,5.3,3.7,0
2023-02-07,East_Zone,78.0,0.0,12.0,7.8,4.0,0
2023-02-08,East_Zone,73.3,0.0,13.9,7.7,3.0,0
2023-02-09,East_Zone,87.3,4.2,15.1,4.0,4.0,0
2023-02-10,East_Zone,86.5,0.0,16.9,2.1,3.0,0
2023-02-11,East_Zone,87.6,0.0,12.0,4.3,2.1,0
2023-02-12,East_Zone,79.4,0.0,16.4,8.0,3.1,0
2023-02-13,East_Zone,83.2,0.0,19.2,8.7,4.2,0
2023-02-14,East_Zone,79.3,0.0,14.6,7.1,3.5,0
2023-02-15,East_Zone,81.8,0.0,12.0,9.6,3.0,0
2023-02-16,East_Zone,73.9,0.0,14.4,11.2,3.5,0
2023-02-17,East_Zone,80.4,0.0,16.0,4.6,3.6,0
2023-02-18,East_Zone,78.9,0.0,15.7,10.5,3.9,0
2023-02-19,East_Zone,74.2,0.0,12.2,5.2,2.4,0
2023-02-20,East_Zone,79.2,0.0,14.2,9.1,3.4,0
2023-02-21,East_Zone,80.7,0.0,11.5,8.1,3.4,0
2023-02-22,East_Zone,86.2,0.0,17.9,1.0,2.8,0
2023-02-23,East_Zone,82.6,0.8,16.4,3.1,2.7,0
2023-02-24,East_Zone,78.6,0.0,15.8,2.3,3.3,0
2023-02-25,East_Zone,79.0,0.0,17.0,1.0,3.6,0
2023-02-26,East_Zone,79.9,0.0,13.9,8.6,3.5,0
2023-02-27,East_Zone,77.0,0.0,16.6,12.2,3.2,0
2023-02-28,East_Zone,74.3,2.0,13.8,5.2,3.1,0
2023-03-01,East_Zone,43.8,0.4,33.6,8.6,9.1,0
2023-03-02,East_Zone,40.6,2.0,33.4,10.5,9.6,0
2023-03-03,East_Zone,35.2,0.0,40.4,6.6,10.4,0
2023-03-04,East_Zone,43.8,0.0,45.0,5.9,8.3,0
2023-03-05,East_Zone,45.2,0.0,38.1,5.3,9.9,0
