Date,Region,Climate_Zone,Temp_Anomaly_C,Drought_Index,Air_Quality_Index,Water_Stress_Index
2021-12-18,East_Zone,Humid_Subtropical,-0.033,0.357,137.0,0.399
2021-12-19,East_Zone,Humid_Subtropical,-0.055,0.396,130.0,0.45
2021-12-20,East_Zone,Humid_Subtropical,-0.125,0.379,167.0,0.431
2021-12-21,East_Zone,Humid_Subtropical,-0.021,0.372,176.0,0.437
2021-12-22,East_Zone,Humid_Subtropical,0.045,0.415,158.0,0.463
2021-12-23,East_Zone,Humid_Subtropical,-0.09,0.275,164.0,0.448
2021-12-24,East_Zone,Humid_Subtropical,-0.016,0.312,155.0,0.438
2021-12-25,East_Zone,Humid_Subtropical,0.141,0.468,160.0,0.473
2021-12-26,East_Zone,Humid_Subtropical,-0.142,0.429,112.0,0.432
2021-12-27,East_Zone,Humid_Subtropical,0.193,0.377,156.0,0.424
2021-12-28,East_Zone,Humid_Subtropical,-0.067,0.478,142.0,0.473
2021-12-29,East_Zone,Humid_Subtropical,0.02,0.382,149.0,0.425
2021-12-30,East_Zone,Humid_Subtropical,0.128,0.385,154.0,0.45
2021-12-31,East_Zone,Humid_Subtropical,0.158,0.373,137.0,0.409
2022-01-01,East_Zone,Humid_Subtropical,0.197,0.534,131.0,0.531
2022-01-02,East_Zone,Humid_Subtropical,0.081,0.434,137.0,0.454
2022-01-03,East_Zone,Humid_Subtropical,0.072,0.432,124.0,0.452
2022-01-04,East_Zone,Humid_Subtropical,0.093,0.448,129.0,0.438
2022-01-05,East_Zone,Humid_Subtropical,0.339,0.309,132.0,0.475
2022-01-06,East_Zone,Humid_Subtropical,0.112,0.384,124.0,0.398
2022-01-07,East_Zone,Humid_Subtropical,0.182,0.447,160.0,0.431
2022-01-08,East_Zone,Humid_Subtropical,0.046,0.42,134.0,0.471
2022-01-09,East_Zone,Humid_Subtropical,0.034,0.552,116.0,0.485
2022-01-10,East_Zone,Humid_Subtropical,0.153,0.388,143.0,0.42
2022-01-11,East_Zone,Humid_Subtropical,0.118,0.477,130.0,0.443
2022-01-12,East_Zone,Humid_Subtropical,0.125,0.468,176.0,0.448
2022-01-13,East_Zone,Humid_Subtropical,0.002,0.429,152.0,0.45
2022-01-14,East_Zone,Humid_Subtropical,0.143,0.439,124.0,0.496
2022-01-15,East_Zone,Humid_Subtropical,0.305,0.403,160.0,0.459
2022-01-16,East_Zone,Humid_Subtropical,0.065,0.302,152.0,0.446
2022-01-17,East_Zone,Humid_Subtropical,0.24,0.441,146.0,0.437
2022-01-18,East_Zone,Humid_Subtropical,-0.196,0.446,178.0,0.467
2022-01-19,East_Zone,Humid_Subtropical,0.07,0.455,132.0,0.407
2022-01-20,East_Zone,Humid_Subtropical,-0.041,0.424,169.0,0.451
2022-01-21,East_Zone,Humid_Subtropical,0.274,0.478,143.0,0.463
2022-01-22,East_Zone,Humid_Subtropical,0.238,0.368,150.0,0.487
2022-01-23,East_Zone,Humid_Subtropical,0.047,0.508,137.0,0.514
2022-01-24,East_Zone,Humid_Subtropical,0.179,0.361,138.0,0.422
2022-01-25,East_Zone,Humid_Subtropical,0.27,0.414,142.0,0.419
2022-01-26,East_Zone,Humid_Subtropical,0.286,0.461,116.0,0.432
2022-01-27,East_Zone,Humid_Subtropical,0.109,0.389,156.0,0.428
2022-01-28,East_Zone,Humid_Subtropical,-0.071,0.465,152.0,0.495
2022-01-29,East_Zone,Humid_Subtropical,0.06,0.399,123.0,0.452
2022-01-30,East_Zone,Humid_Subtropical,0.227,0.427,162.0,0.462
2022-01-31,East_Zone,Humid_Subtropical,0.36,0.409,176.0,0.467
2022-02-01,East_Zone,Humid_Subtropical,0.145,0.385,138.0,0.406
2022-02-02,East_Zone,Humid_Subtropical,0.089,0.555,136.0,0.457
2022-02-03,East_Zone,Humid_Subtropical,0.39,0.37,170.0,0.448
2022-02-04,East_Zone,Humid_Subtropical,0.191,0.283,157.0,0.387
2022-02-05,East_Zone,Humid_Subtropical,0.027,0.372,148.0,0.387
2022-02-06,East_Zone,Humid_Subtropical,0.138,0.428,165.0,0.415
2022-02-07,East_Zone,Humid_Subtropical,0.25,0.397,155.0,0.471
2022-02-08,East_Zone,Humid_Subtropical,0.143,0.481,176.0,0.449
2022-02-09,East_Zone,Humid_Subtropical,0.229,0.479,150.0,0.467
2022-02-10,East_Zone,Humid_Subtropical,-0.011,0.401,158.0,0.409
2022-02-11,East_Zone,Humid_Subtropical,0.007,0.319,170.0,0.431
2022-02-12,East_Zone,Humid_Subtropical,0.077,0.343,106.0,0.418
2022-02-13,East_Zone,Humid_Subtropical,0.122,0.418,170.0,0.458
2022-02-14,East_Zone,Humid_Subtropical,0.183,0.326,141.0,0.407
2022-02-15,East_Zone,Humid_Subtropical,0.214,0.398,159.0,0.455
2022-02-16,East_Zone,Humid_Subtropical,0.397,0.505,180.0,0.45
2022-02-17,East_Zone,Humid_Subtropical,0.076,0.441,144.0,0.448
2022-02-18,East_Zone,Humid_Subtropical,0.119,0.423,142.0,0.438
2022-02-19,East_Zone,Humid_Subtropical,0.079,0.358,149.0,0.43
2022-02-20,East_Zone,Humid_Subtropical,0.258,0.431,124.0,0.456
2022-02-21,East_Zone,Humid_Subtropical,0.263,0.404,190.0,0.426
2022-02-22,East_Zone,Humid_Subtropical,0.105,0.434,149.0,0.445
2022-02-23,East_Zone,Humid_Subtropical,0.357,0.464,180.0,0.462
2022-02-24,East_Zone,Humid_Subtropical,0.079,0.474,144.0,0.474
2022-02-25,East_Zone,Humid_Subtropical,0.253,0.428,151.0,0.445
2022-02-26,East_Zone,Humid_Subtropical,0.295,0.451,167.0,0.426
2022-02-27,East_Zone,Humid_Subtropical,0.014,0.389,130.0,0.44
2022-02-28,East_Zone,Humid_Subtropical,0.208,0.488,148.0,0.482
2022-03-01,East_Zone,Humid_Subtropical,-0.123,0.567,111.0,0.442
2022-03-02,East_Zone,Humid_Subtropical,0.232,0.608,91.0,0.452
2022-03-03,East_Zone,Humid_Subtropical,0.04,0.694,86.0,0.494
2022-03-04,East_Zone,Humid_Subtropical,0.207,0.591,115.0,0.482
2022-03-05,East_Zone,Humid_Subtropical,0.225,0.54,120.0,0.409
2022-03-06,East_Zone,Humid_Subtropical,0.262,0.595,123.0,0.506
2022-03-07,East_Zone,Humid_Subtropical,0.239,0.704,83.0,0.511
2022-03-08,East_Zone,Humid_Subtropical,0.156,0.484,85.0,0.39
2022-03-09,East_Zone,Humid_Subtropical,0.112,0.626,87.0,0.463
2022-03-10,East_Zone,Humid_Subtropical,0.143,0.582,108.0,0.476
2022-03-11,East_Zone,Humid_Subtropical,0.038,0.61,73.0,0.439
2022-03-12,East_Zone,Humid_Subtropical,0.129,0.599,74.0,0.519
2022-03-13,East_Zone,Humid_Subtropical,0.121,0.678,82.0,0.515
2022-03-14,East_Zone,Humid_Subtropical,0.071,0.623,78.0,0.516
2022-03-15,East_Zone,Humid_Subtropical,-0.024,0.681,111.0,0.479
2022-03-16,East_Zone,Humid_Subtropical,0.022,0.697,110.0,0.527
2022-03-17,East_Zone,Humid_Subtropical,-0.165,0.622,86.0,0.476
2022-03-18,East_Zone,Humid_Subtropical,0.119,0.598,92.0,0.484
2022-03-19,East_Zone,Humid_Subtropical,0.186,0.643,49.0,0.511
2022-03-20,East_Zone,Humid_Subtropical,-0.118,0.654,87.0,0.501
2022-03-21,East_Zone,Humid_Subtropical,0.174,0.551,117.0,0.502
2022-03-22,East_Zone,Humid_Subtropical,0.138,0.634,86.0,0.503
2022-03-23,East_Zone,Humid_Subtropical,0.032,0.605,75.0,0.477
2022-03-24,East_Zone,Humid_Subtropical,0.107,0.595,120.0,0.514
2022-03-25,East_Zone,Humid_Subtropical,0.255,0.579,75.0,0.516
2022-03-26,East_Zone,Humid_Subtropical,0.053,0.582,123.0,0.488
2022-03-27,East_Zone,Humid_Subtropical,0.158,0.695,147.0,0.554
2022-03-28,East_Zone,Humid_Subtropical,0.185,0.598,93.0,0.482
2022-03-29,East_Zone,Humid_Subtropical,0.068,0.689,117.0,0.508
2022-03-30,East_Zone,Humid_Subtropical,0.251,0.628,65.0,0.497
2022-03-31,East_Zone,Humid_Subtropical,0.19,0.552,64.0,0.474
2022-04-01,East_Zone,Humid_Subtropical,0.125,0.631,81.0,0.488
2022-04-02,East_Zone,Humid_Subtropical,0.386,0.549,110.0,0.456
2022-04-03,East_Zone,Humid_Subtropical,0.251,0.656,95.0,0.474
2022-04-04,East_Zone,Humid_Subtropical,-0.019,0.608,92.0,0.495
2022-04-05,East_Zone,Humid_Subtropical,0.111,0.671,72.0,0.544
2022-04-06,East_Zone,Humid_Subtropical,0.397,0.706,93.0,0.541
2022-04-07,East_Zone,Humid_Subtropical,0.052,0.516,83.0,0.481
2022-04-08,East_Zone,Humid_Subtropical,0.157,0.592,78.0,0.525
2022-04-09,East_Zone,Humid_Subtropical,0.273,0.547,77.0,0.477
2022-04-10,East_Zone,Humid_Subtropical,0.215,0.749,98.0,0.498
2022-04-11,East_Zone,Humid_Subtropical,0.23,0.594,82.0,0.478
2022-04-12,East_Zone,Humid_Subtropical,0.224,0.541,95.0,0.473
2022-04-13,East_Zone,Humid_Subtropical,0.153,0.754,63.0,0.513
2022-04-14,East_Zone,Humid_Subtropical,0.071,0.576,104.0,0.502
2022-04-15,East_Zone,Humid_Subtropical,0.193,0.523,99.0,0.499
2022-04-16,East_Zone,Humid_Subtropical,0.11,0.55,91.0,0.426
2022-04-17,East_Zone,Humid_Subtropical,0.102,0.629,98.0,0.493
2022-04-18,East_Zone,Humid_Subtropical,0.298,0.623,112.0,0.409
2022-04-19,East_Zone,Humid_Subtropical,0.112,0.57,69.0,0.48
2022-04-20,East_Zone,Humid_Subtropical,0.321,0.591,96.0,0.485
2022-04-21,East_Zone,Humid_Subtropical,0.176,0.623,72.0,0.549
2022-04-22,East_Zone,Humid_Subtropical,0.134,0.699,97.0,0.559
2022-04-23,East_Zone,Humid_Subtropical,-0.032,0.64,90.0,0.528
2022-04-24,East_Zone,Humid_Subtropical,0.362,0.586,95.0,0.458
2022-04-25,East_Zone,Humid_Subtropical,0.149,0.606,110.0,0.461
2022-04-26,East_Zone,Humid_Subtropical,-0.077,0.666,110.0,0.474
2022-04-27,East_Zone,Humid_Subtropical,0.249,0.721,115.0,0.566
2022-04-28,East_Zone,Humid_Subtropical,0.145,0.554,88.0,0.451
2022-04-29,East_Zone,Humid_Subtropical,0.057,0.687,108.0,0.5
2022-04-30,East_Zone,Humid_Subtropical,0.243,0.601,104.0,0.463
2022-05-01,East_Zone,Humid_Subtropical,-0.105,0.523,88.0,0.433
2022-05-02,East_Zone,Humid_Subtropical,0.079,0.511,97.0,0.478
2022-05-03,East_Zone,Humid_Subtropical,0.12,0.7,93.0,0.52
2022-05-04,East_Zone,Humid_Subtropical,0.235,0.707,120.0,0.45
2022-05-05,East_Zone,Humid_Subtropical,0.374,0.586,110.0,0.447
2022-05-06,East_Zone,Humid_Subtropical,0.126,0.607,89.0,0.499
2022-05-07,East_Zone,Humid_Subtropical,0.196,0.513,88.0,0.466
2022-05-08,East_Zone,Humid_Subtropical,0.425,0.666,112.0,0.494
2022-05-09,East_Zone,Humid_Subtropical,0.15,0.618,119.0,0.513
2022-05-10,East_Zone,Humid_Subtropical,0.197,0.527,101.0,0.428
2022-05-11,East_Zone,Humid_Subtropical,0.026,0.632,107.0,0.48
2022-05-12,East_Zone,Humid_Subtropical,0.346,0.537,118.0,0.49
2022-05-13,East_Zone,Humid_Subtropical,0.079,0.653,92.0,0.484
2022-05-14,East_Zone,Humid_Subtropical,0.177,0.555,97.0,0.488
2022-05-15,East_Zone,Humid_Subtropical,0.174,0.64,104.0,0.466
2022-05-16,East_Zone,Humid_Subtropical,0.159,0.581,87.0,0.461
2022-05-17,East_Zone,Humid_Subtropical,0.107,0.478,126.0,0.406
2022-05-18,East_Zone,Humid_Subtropical,0.174,0.68,87.0,0.448
2022-05-19,East_Zone,Humid_Subtropical,0.326,0.683,96.0,0.496
2022-05-20,East_Zone,Humid_Subtropical,0.378,0.589,129.0,0.501
2022-05-21,East_Zone,Humid_Subtropical,0.132,0.636,61.0,0.496
2022-05-22,East_Zone,Humid_Subtropical,0.105,0.646,99.0,0.536
2022-05-23,East_Zone,Humid_Subtropical,0.069,0.648,83.0,0.49
2022-05-24,East_Zone,Humid_Subtropical,0.419,0.724,95.0,0.457
2022-05-25,East_Zone,Humid_Subtropical,0.163,0.645,73.0,0.512
2022-05-26,East_Zone,Humid_Subtropical,0.262,0.599,88.0,0.457
2022-05-27,East_Zone,Humid_Subtropical,0.22,0.646,95.0,0.505
2022-05-28,East_Zone,Humid_Subtropical,0.371,0.594,99.0,0.42
2022-05-29,East_Zone,Humid_Subtropical,0.125,0.556,111.0,0.471
2022-05-30,East_Zone,Humid_Subtropical,0.039,0.693,53.0,0.534
2022-05-31,East_Zone,Humid_Subtropical,0.336,0.652,93.0,0.52
2022-06-01,East_Zone,Humid_Subtropical,0.24,0.0,57.0,0.332
2022-06-02,East_Zone,Humid_Subtropical,0.196,0.039,59.0,0.348
2022-06-03,East_Zone,Humid_Subtropical,0.304,0.125,61.0,0.356
2022-06-04,East_Zone,Humid_Subtropical,0.201,0.0,45.0,0.331
2022-06-05,East_Zone,Humid_Subtropical,0.307,0.035,32.0,0.368
2022-06-06,East_Zone,Humid_Subtropical,0.175,0.24,64.0,0.378
2022-06-07,East_Zone,Humid_Subtropical,0.24,0.06,42.0,0.335
2022-06-08,East_Zone,Humid_Subtropical,0.203,0.145,67.0,0.329
2022-06-09,East_Zone,Humid_Subtropical,0.117,0.17,43.0,0.402
2022-06-10,East_Zone,Humid_Subtropical,0.129,0.025,72.0,0.337
2022-06-11,East_Zone,Humid_Subtropical,0.111,0.096,59.0,0.326
2022-06-12,East_Zone,Humid_Subtropical,0.177,0.204,60.0,0.416
2022-06-13,East_Zone,Humid_Subtropical,0.104,0.108,56.0,0.364
2022-06-14,East_Zone,Humid_Subtropical,0.194,0.222,53.0,0.372
2022-06-15,East_Zone,Humid_Subtropical,0.19,0.042,56.0,0.376
2022-06-16,East_Zone,Humid_Subtropical,0.171,0.188,81.0,0.375
2022-06-17,East_Zone,Humid_Subtropical,0.172,0.081,32.0,0.312
2022-06-18,East_Zone,Humid_Subtropical,0.093,0.06,48.0,0.382
2022-06-19,East_Zone,Humid_Subtropical,0.122,0.118,79.0,0.343
2022-06-20,East_Zone,Humid_Subtropical,-0.017,0.073,75.0,0.447
2022-06-21,East_Zone,Humid_Subtropical,0.138,0.075,84.0,0.344
2022-06-22,East_Zone,Humid_Subtropical,0.051,0.109,59.0,0.305
2022-06-23,East_Zone,Humid_Subtropical,0.16,0.0,36.0,0.391
2022-06-24,East_Zone,Humid_Subtropical,0.079,0.032,40.0,0.345
2022-06-25,East_Zone,Humid_Subtropical,-0.055,0.123,55.0,0.377
2022-06-26,East_Zone,Humid_Subtropical,0.375,0.139,74.0,0.385
2022-06-27,East_Zone,Humid_Subtropical,0.127,0.101,55.0,0.323
2022-06-28,East_Zone,Humid_Subtropical,0.295,0.097,54.0,0.298
2022-06-29,East_Zone,Humid_Subtropical,0.097,0.104,67.0,0.423
2022-06-30,East_Zone,Humid_Subtropical,0.32,0.137,60.0,0.326
2022-07-01,East_Zone,Humid_Subtropical,0.035,0.0,52.0,0.388
2022-07-02,East_Zone,Humid_Subtropical,0.168,0.049,42.0,0.366
2022-07-03,East_Zone,Humid_Subtropical,0.041,0.076,77.0,0.363
2022-07-04,East_Zone,Humid_Subtropical,0.41,0.092,79.0,0.347
2022-07-05,East_Zone,Humid_Subtropical,0.125,0.0,41.0,0.408
2022-07-06,East_Zone,Humid_Subtropical,0.233,0.005,53.0,0.319
2022-07-07,East_Zone,Humid_Subtropical,0.195,0.079,72.0,0.338
2022-07-08,East_Zone,Humid_Subtropical,0.147,0.141,40.0,0.394
2022-07-09,East_Zone,Humid_Subtropical,0.202,0.055,67.0,0.332
2022-07-10,East_Zone,Humid_Subtropical,0.286,0.04,54.0,0.318
2022-07-11,East_Zone,Humid_Subtropical,0.217,0.112,38.0,0.365
2022-07-12,East_Zone,Humid_Subtropical,0.166,0.06,92.0,0.374
2022-07-13,East_Zone,Humid_Subtropical,0.202,0.133,54.0,0.428
2022-07-14,East_Zone,Humid_Subtropical,0.342,0.067,69.0,0.418
2022-07-15,East_Zone,Humid_Subtropical,0.108,0.013,40.0,0.288
2022-07-16,East_Zone,Humid_Subtropical,-0.035,0.165,88.0,0.411
2022-07-17,East_Zone,Humid_Subtropical,0.04,0.154,95.0,0.347
2022-07-18,East_Zone,Humid_Subtropical,0.048,0.023,33.0,0.316
2022-07-19,East_Zone,Humid_Subtropical,0.062,0.104,57.0,0.348
2022-07-20,East_Zone,Humid_Subtropical,0.065,0.06,84.0,0.335
2022-07-21,East_Zone,Humid_Subtropical,0.148,0.117,52.0,0.336
2022-07-22,East_Zone,Humid_Subtropical,0.175,0.027,67.0,0.275
2022-07-23,East_Zone,Humid_Subtropical,0.174,0.132,30.0,0.415
2022-07-24,East_Zone,Humid_Subtropical,0.077,0.152,46.0,0.403
2022-07-25,East_Zone,Humid_Subtropical,0.249,0.023,65.0,0.344
2022-07-26,East_Zone,Humid_Subtropical,0.203,0.084,49.0,0.33
2022-07-27,East_Zone,Humid_Subtropical,0.308,0.153,54.0,0.414
2022-07-28,East_Zone,Humid_Subtropical,0.235,0.02,33.0,0.342
2022-07-29,East_Zone,Humid_Subtropical,0.115,0.04,72.0,0.331
2022-07-30,East_Zone,Humid_Subtropical,0.281,0.12,36.0,0.319
2022-07-31,East_Zone,Humid_Subtropical,0.177,0.07,88.0,0.372
2022-08-01,East_Zone,Humid_Subtropical,0.23,0.0,48.0,0.328
2022-08-02,East_Zone,Humid_Subtropical,0.222,0.061,74.0,0.362
2022-08-03,East_Zone,Humid_Subtropical,0.138,0.185,73.0,0.39
2022-08-04,East_Zone,Humid_Subtropical,0.16,0.204,42.0,0.409
2022-08-05,East_Zone,Humid_Subtropical,0.137,0.042,50.0,0.355
2022-08-06,East_Zone,Humid_Subtropical,0.065,0.025,52.0,0.336
2022-08-07,East_Zone,Humid_Subtropical,-0.064,0.053,53.0,0.368
2022-08-08,East_Zone,Humid_Subtropical,0.081,0.188,37.0,0.414
2022-08-09,East_Zone,Humid_Subtropical,0.17,0.131,70.0,0.418
2022-08-10,East_Zone,Humid_Subtropical,0.259,0.168,48.0,0.347
2022-08-11,East_Zone,Humid_Subtropical,0.23,0.14,58.0,0.407
2022-08-12,East_Zone,Humid_Subtropical,0.122,0.001,78.0,0.291
2022-08-13,East_Zone,Humid_Subtropical,0.082,0.023,70.0,0.375
2022-08-14,East_Zone,Humid_Subtropical,0.132,0.038,49.0,0.33
2022-08-15,East_Zone,Humid_Subtropical,0.052,0.049,79.0,0.376
2022-08-16,East_Zone,Humid_Subtropical,-0.062,0.039,72.0,0.393
2022-08-17,East_Zone,Humid_Subtropical,-0.005,0.046,47.0,0.357
2022-08-18,East_Zone,Humid_Subtropical,0.287,0.118,51.0,0.368
2022-08-19,East_Zone,Humid_Subtropical,0.336,0.088,78.0,0.359
2022-08-20,East_Zone,Humid_Subtropical,0.225,0.153,74.0,0.364
2022-08-21,East_Zone,Humid_Subtropical,0.144,0.095,33.0,0.397
2022-08-22,East_Zone,Humid_Subtropical,0.011,0.039,42.0,0.347
2022-08-23,East_Zone,Humid_Subtropical,0.134,0.091,73.0,0.297
2022-08-24,East_Zone,Humid_Subtropical,0.211,0.0,39.0,0.367
2022-08-25,East_Zone,Humid_Subtropical,0.233,0.0,74.0,0.365
2022-08-26,East_Zone,Humid_Subtropical,0.219,0.119,95.0,0.371
2022-08-27,East_Zone,Humid_Subtropical,0.271,0.141,67.0,0.352
2022-08-28,East_Zone,Humid_Subtropical,0.344,0.084,43.0,0.326
2022-08-29,East_Zone,Humid_Subtropical,0.109,0.057,63.0,0.331
2022-08-30,East_Zone,Humid_Subtropical,0.431,0.0,79.0,0.346
2022-08-31,East_Zone,Humid_Subtropical,-0.052,0.15,62.0,0.322
2022-09-01,East_Zone,Humid_Subtropical,0.072,0.41,129.0,0.455
2022-09-02,East_Zone,Humid_Subtropical,0.17,0.397,106.0,0.441
2022-09-03,East_Zone,Humid_Subtropical,0.205,0.38,107.0,0.474
2022-09-04,East_Zone,Humid_Subtropical,0.132,0.352,136.0,0.449
2022-09-05,East_Zone,Humid_Subtropical,0.1,0.313,107.0,0.397
2022-09-06,East_Zone,Humid_Subtropical,0.37,0.395,73.0,0.388
2022-09-07,East_Zone,Humid_Subtropical,0.096,0.348,114.0,0.402
2022-09-08,East_Zone,Humid_Subtropical,0.048,0.355,126.0,0.47
2022-09-09,East_Zone,Humid_Subtropical,0.319,0.483,139.0,0.47
2022-09-10,East_Zone,Humid_Subtropical,0.235,0.377,150.0,0.452
2022-09-11,East_Zone,Humid_Subtropical,0.259,0.233,122.0,0.379
2022-09-12,East_Zone,Humid_Subtropical,0.17,0.348,132.0,0.442
2022-09-13,East_Zone,Humid_Subtropical,0.012,0.32,122.0,0.374
2022-09-14,East_Zone,Humid_Subtropical,0.158,0.372,126.0,0.461
2022-09-15,East_Zone,Humid_Subtropical,-0.001,0.295,117.0,0.379
2022-09-16,East_Zone,Humid_Subtropical,0.174,0.406,127.0,0.382
2022-09-17,East_Zone,Humid_Subtropical,0.215,0.362,107.0,0.498
2022-09-18,East_Zone,Humid_Subtropical,0.258,0.351,156.0,0.432
2022-09-19,East_Zone,Humid_Subtropical,0.141,0.389,77.0,0.44
2022-09-20,East_Zone,Humid_Subtropical,0.225,0.375,130.0,0.378
2022-09-21,East_Zone,Humid_Subtropical,0.06,0.372,126.0,0.452
2022-09-22,East_Zone,Humid_Subtropical,0.247,0.367,127.0,0.458
2022-09-23,East_Zone,Humid_Subtropical,0.217,0.379,99.0,0.429
2022-09-24,East_Zone,Humid_Subtropical,0.07,0.401,90.0,0.467
2022-09-25,East_Zone,Humid_Subtropical,0.203,0.393,131.0,0.473
2022-09-26,East_Zone,Humid_Subtropical,0.259,0.448,144.0,0.468
2022-09-27,East_Zone,Humid_Subtropical,0.158,0.347,124.0,0.362
2022-09-28,East_Zone,Humid_Subtropical,0.068,0.394,134.0,0.404
2022-09-29,East_Zone,Humid_Subtropical,0.168,0.527,112.0,0.522
2022-09-30,East_Zone,Humid_Subtropical,0.205,0.378,126.0,0.437
2022-10-01,East_Zone,Humid_Subtropical,0.067,0.38,142.0,0.438
2022-10-02,East_Zone,Humid_Subtropical,0.049,0.304,114.0,0.391
2022-10-03,East_Zone,Humid_Subtropical,0.202,0.337,141.0,0.405
2022-10-04,East_Zone,Humid_Subtropical,0.232,0.374,91.0,0.469
2022-10-05,East_Zone,Humid_Subtropical,0.365,0.412,109.0,0.488
2022-10-06,East_Zone,Humid_Subtropical,0.217,0.419,130.0,0.469
2022-10-07,East_Zone,Humid_Subtropical,0.029,0.4,154.0,0.457
2022-10-08,East_Zone,Humid_Subtropical,0.354,0.428,120.0,0.466
2022-10-09,East_Zone,Humid_Subtropical,0.255,0.32,101.0,0.418
2022-10-10,East_Zone,Humid_Subtropical,-0.051,0.409,154.0,0.406
2022-10-11,East_Zone,Humid_Subtropical,0.047,0.381,118.0,0.393
2022-10-12,East_Zone,Humid_Subtropical,0.101,0.387,132.0,0.476
2022-10-13,East_Zone,Humid_Subtropical,0.234,0.358,114.0,0.429
2022-10-14,East_Zone,Humid_Subtropical,-0.088,0.323,123.0,0.435
2022-10-15,East_Zone,Humid_Subtropical,0.138,0.307,110.0,0.423
2022-10-16,East_Zone,Humid_Subtropical,0.228,0.399,161.0,0.448
2022-10-17,East_Zone,Humid_Subtropical,-0.133,0.41,141.0,0.453
2022-10-18,East_Zone,Humid_Subtropical,0.225,0.372,152.0,0.454
2022-10-19,East_Zone,Humid_Subtropical,0.237,0.379,106.0,0.412
2022-10-20,East_Zone,Humid_Subtropical,0.065,0.337,87.0,0.46
2022-10-21,East_Zone,Humid_Subtropical,0.035,0.41,115.0,0.42
2022-10-22,East_Zone,Humid_Subtropical,0.064,0.384,165.0,0.443
2022-10-23,East_Zone,Humid_Subtropical,-0.117,0.358,114.0,0.394
2022-10-24,East_Zone,Humid_Subtropical,0.117,0.432,139.0,0.443
2022-10-25,East_Zone,Humid_Subtropical,0.172,0.419,102.0,0.425
2022-10-26,East_Zone,Humid_Subtropical,0.028,0.288,105.0,0.413
2022-10-27,East_Zone,Humid_Subtropical,0.247,0.383,119.0,0.458
2022-10-28,East_Zone,Humid_Subtropical,0.16,0.323,158.0,0.423
2022-10-29,East_Zone,Humid_Subtropical,0.176,0.388,140.0,0.496
2022-10-30,East_Zone,Humid_Subtropical,0.11,0.191,83.0,0.412
2022-10-31,East_Zone,Humid_Subtropical,0.224,0.392,132.0,0.431
2022-11-01,East_Zone,Humid_Subtropical,0.279,0.423,99.0,0.443
2022-11-02,East_Zone,Humid_Subtropical,0.109,0.373,108.0,0.445
2022-11-03,East_Zone,Humid_Subtropical,0.226,0.31,129.0,0.439
2022-11-04,East_Zone,Humid_Subtropical,0.227,0.497,145.0,0.427
2022-11-05,East_Zone,Humid_Subtropical,0.192,0.449,144.0,0.471
2022-11-06,East_Zone,Humid_Subtropical,0.318,0.348,126.0,0.391
2022-11-07,East_Zone,Humid_Subtropical,0.077,0.364,126.0,0.447
2022-11-08,East_Zone,Humid_Subtropical,0.108,0.261,144.0,0.438
2022-11-09,East_Zone,Humid_Subtropical,0.072,0.408,92.0,0.451
2022-11-10,East_Zone,Humid_Subtropical,0.223,0.298,153.0,0.345
2022-11-11,East_Zone,Humid_Subtropical,0.123,0.42,107.0,0.392
2022-11-12,East_Zone,Humid_Subtropical,0.08,0.442,125.0,0.467
2022-11-13,East_Zone,Humid_Subtropical,0.316,0.376,111.0,0.36
2022-11-14,East_Zone,Humid_Subtropical,0.331,0.316,99.0,0.437
2022-11-15,East_Zone,Humid_Subtropical,0.117,0.455,128.0,0.483
2022-11-16,East_Zone,Humid_Subtropical,0.013,0.38,124.0,0.469
2022-11-17,East_Zone,Humid_Subtropical,0.336,0.386,118.0,0.429
2022-11-18,East_Zone,Humid_Subtropical,0.197,0.324,117.0,0.434
2022-11-19,East_Zone,Humid_Subtropical,0.192,0.392,147.0,0.444
2022-11-20,East_Zone,Humid_Subtropical,0.161,0.368,159.0,0.388
2022-11-21,East_Zone,Humid_Subtropical,0.07,0.3,143.0,0.437
2022-11-22,East_Zone,Humid_Subtropical,0.109,0.46,125.0,0.497
2022-11-23,East_Zone,Humid_Subtropical,0.218,0.486,91.0,0.482
2022-11-24,East_Zone,Humid_Subtropical,0.105,0.441,131.0,0.435
2022-11-25,East_Zone,Humid_Subtropical,0.193,0.432,132.0,0.47
2022-11-26,East_Zone,Humid_Subtropical,0.151,0.486,134.0,0.5
2022-11-27,East_Zone,Humid_Subtropical,0.044,0.317,99.0,0.454
2022-11-28,East_Zone,Humid_Subtropical,0.312,0.316,135.0,0.45
2022-11-29,East_Zone,Humid_Subtropical,0.209,0.355,148.0,0.381
2022-11-30,East_Zone,Humid_Subtropical,0.183,0.398,102.0,0.451
2022-12-01,East_Zone,Humid_Subtropical,0.206,0.402,162.0,0.46
2022-12-02,East_Zone,Humid_Subtropical,-0.029,0.359,135.0,0.461
2022-12-03,East_Zone,Humid_Subtropical,0.101,0.42,148.0,0.46
2022-12-04,East_Zone,Humid_Subtropical,-0.003,0.414,133.0,0.49
2022-12-05,East_Zone,Humid_Subtropical,0.162,0.47,144.0,0.403
2022-12-06,East_Zone,Humid_Subtropical,0.183,0.423,144.0,0.463
2022-12-07,East_Zone,Humid_Subtropical,0.164,0.306,157.0,0.431
2022-12-08,East_Zone,Humid_Subtropical,0.268,0.443,166.0,0.478
